StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,xA1,xB1,xAB1s,xAB1l,xA2,xB2,xAB2s,xAB2l,FreeResponse,PlantFood,GenesAnswer,Earth,Radioact,Lasers,Electrons,Continents,Gender,Antibiotics,degree,Degree_spec,God,Intuition,Science,Sex,Race/Ethnicity,Age,Education,Income,SC0,SC1
2017-10-10 22:59:59,2017-10-10 23:05:37,0,73.174.57.251,100,337,1,2017-10-10 23:05:38,R_24wTZRrvylgYEDg,,,,,40.46809387207,-79.911399841309,anonymous,EN,,,,,,3,,,"This is a complex issue since humans will be concerned with self preservation while it is more likely that the car will use damage minimization. For example, a person in control may swerve to save themselves, hitting two others, while the car may choose to avoid multiple deaths by causing the driver to crash. I don't know which is more right, so I don't know if the car (assuming perfect functioning/capability) having sole control is the best choice. I think most people wouldn't like/trust the person having no control though.",2,1,1,2,2,1,1,1,2,2,,2,1,4,3,3,23,5,2,5,7
2017-10-10 23:03:29,2017-10-10 23:06:50,0,72.181.206.116,100,201,1,2017-10-10 23:06:51,R_1jUrtyb4ryRw2ya,,,,,32.788101196289,-96.943099975586,anonymous,EN,,,,5,,,,,The CEO was being very considerate. He was giving his customers many options,2,1,2,2,2,1,2,1,2,2,,5,5,5,1,4,50,4,5,11,5
2017-10-10 22:59:18,2017-10-10 23:07:08,0,71.206.200.41,100,469,1,2017-10-10 23:07:09,R_27UUPlxJjt420dv,,,,,40.572799682617,-79.724800109863,anonymous,EN,,,2,,,,,,"It's somewhat inappropriate because it's not a medical service.  With certain genetic conditions, people should have the opportunity to be counseled and have their questions answered about the genetic condition.  It doesn't seem that this CEO has provided for this essential service.",2,1,1,2,2,1,1,1,1,2,,2,2,4,2,3,61,3,1,6,6
2017-10-10 22:59:50,2017-10-10 23:08:03,0,75.172.248.156,100,492,1,2017-10-10 23:08:03,R_2eaINXSmYSC6Oev,,,,,33.507598876953,-112.05829620361,anonymous,EN,,,,,,,,5,"Safety first. ",1,1,1,1,2,1,1,1,2,2,,5,4,4,1,1,45,4,6,11,6
2017-10-10 23:04:05,2017-10-10 23:08:14,0,73.104.126.105,100,249,1,2017-10-10 23:08:15,R_12JeSaJrA6BO86a,,,,,30.490097045898,-81.671699523926,anonymous,EN,,5,,,,,,,"I think he's just trying to be helpful. He even gave the option of viewing the results or not. I don't see anything inappropriate about it at all. ",2,1,1,2,2,1,1,1,2,2,,5,2,2,2,3,30,3,4,11,7
2017-10-10 23:04:34,2017-10-10 23:08:56,0,12.246.170.246,100,261,1,2017-10-10 23:08:57,R_2D5j0G35I1KPzrd,,,,,34.171600341797,-118.32160186768,anonymous,EN,,,,,5,,,,It gives people a sense of security to know that they can affect the outcome in case something goes wrong with the self-driving car.,2,1,1,2,2,1,1,2,2,2,,4,4,5,1,3,43,3,4,9,6
2017-10-10 23:05:03,2017-10-10 23:09:19,0,73.130.163.94,100,256,1,2017-10-10 23:09:20,R_3MPBU6t6c7u8HvD,,,,,39.888000488281,-77.487998962402,anonymous,EN,4,,,,,,,,"My concern is that without it being done in a physician's office, what kind of counseling will the person receive?  Good results may lead to a sense of security that is unwarranted.  Bad results may create a sense of fear which then leads the person to reject getting help.  ",2,1,1,2,2,2,1,1,2,2,,5,4,4,2,3,49,4,5,11,6
2017-10-10 23:07:15,2017-10-10 23:09:37,0,104.172.38.42,100,142,1,2017-10-10 23:09:37,R_1f2Y0Cxk7G4dX7U,,,,,33.995803833008,-117.81890106201,anonymous,EN,,,,,4,,,,"I think at a time of emergency the person should have I right to drive  if they choose to. ",2,2,1,2,2,1,1,1,1,2,,4,4,2,2,4,29,4,3,12,6
2017-10-10 23:06:13,2017-10-10 23:10:23,0,47.220.238.96,100,249,1,2017-10-10 23:10:24,R_2axF4PaAwKD29vi,,,,,33.148193359375,-95.599601745605,anonymous,EN,,,,,,5,,,Human decision can often indicate factors exist which are beyond the sensing ability of the car.,2,1,1,2,2,1,1,1,2,2,,5,2,5,1,3,30,6,4,8,7
2017-10-10 23:07:35,2017-10-10 23:11:54,0,104.15.50.207,100,259,1,2017-10-10 23:11:54,R_2rj7q9kigZ69K7z,,,,,36.687301635742,-95.26180267334,anonymous,EN,,,,,,,5,,"This is a very wise choice as the CEO is giving the consumer choices. Let them figure out which is best way to go. The consumer is the brains behind the operation. THey need to have a variety to pick from and these two variations are it. ",2,2,1,2,2,1,1,2,2,1,Medical/Molecular Biology,5,4,4,1,3,29,5,4,11,6
2017-10-10 23:07:30,2017-10-10 23:12:19,0,71.84.242.112,100,288,1,2017-10-10 23:12:19,R_3qfychjRF6sYEIe,,,,,33.968002319336,-117.31939697266,anonymous,EN,,,,,,,,1,CEO shouldn't being using consumers and the product they sell as an experiment.,2,1,1,2,2,1,1,1,2,2,,3,2,4,1,4,22,3,1,7,7
2017-10-10 23:05:29,2017-10-10 23:13:01,0,181.208.170.28,100,451,1,2017-10-10 23:13:01,R_xEo2uSnY82TRnXz,,,,,10.20329284668,-71.309997558594,anonymous,EN,,,,5,,,,,is good idea,2,1,1,1,2,1,2,1,1,2,,4,3,4,1,3,25,6,3,9,4
2017-10-10 23:12:21,2017-10-10 23:15:08,0,209.54.5.90,100,166,1,2017-10-10 23:15:08,R_2e9dUQRYgthx7wR,,,,,36.752700805664,-90.485298156738,anonymous,EN,2,,,,,,,,Because all data is stored and somehow insurance companies can get a hold of the data and raise rates on certain individuals.,2,1,1,2,1,1,1,1,2,2,n/a,5,4,2,2,3,34,4,2,13,6
2017-10-10 23:13:21,2017-10-10 23:16:43,0,47.205.83.4,100,202,1,2017-10-10 23:16:44,R_1kYPq0NOBvRSiEK,,,,,27.91780090332,-82.379898071289,anonymous,EN,,2,,,,,,,NO,1,2,1,2,1,2,1,2,2,2,,3,2,3,2,3,22,3,2,8,4
2017-10-10 23:06:11,2017-10-10 23:17:23,0,172.58.174.183,100,672,1,2017-10-10 23:17:24,R_3RqCKtU2W9y9mAE,,,,,28.538299560547,-81.379203796387,anonymous,EN,,,4,,,,,,"It seems like a good option, there are people who would want to see the additional results",2,2,1,2,2,1,1,1,2,2,,3,3,5,2,3,38,2,4,7,7
2017-10-10 23:16:48,2017-10-10 23:19:29,0,64.178.225.236,100,160,1,2017-10-10 23:19:29,R_10MXQImo9meKPWI,,,,,34.502899169922,-85.835800170898,anonymous,EN,,,5,,,,,,I would want to know this information so I would be glad if I was an employee.,2,1,1,2,1,2,1,1,2,2,,5,5,2,2,3,35,6,5,14,5
2017-10-10 23:11:09,2017-10-10 23:19:32,0,172.58.21.221,100,502,1,2017-10-10 23:19:33,R_2sbiwEWnTeZwI7G,,,,,34.054397583008,-118.2440032959,anonymous,EN,,5,,,,,,,"The CEO cares about the clients more important than money ",2,1,1,2,2,1,1,1,2,2,,5,5,1,2,1,42,4,3,15,7
2017-10-10 23:18:49,2017-10-10 23:21:06,0,108.226.178.119,100,137,1,2017-10-10 23:21:21,R_1Hoth5B6bK8xzeW,,,,,29.748199462891,-95.490898132324,anonymous,EN,,,,,,4,,,I believe the CEO still wants car owners to know that they still have the power and ability to drive their car should they want to.,2,1,1,2,1,1,1,1,2,2,,4,2,4,2,4,24,3,5,8,6
2017-10-10 23:18:27,2017-10-10 23:21:36,0,73.208.30.252,100,189,1,2017-10-10 23:21:37,R_3sn0LXZQ5uogIJX,,,,,42.010604858398,-88.667098999023,anonymous,EN,,,,,4,,,,I agree with the choice that the CEO made because people should always have a choice. If someone wants to drive themselves they should be able to and if they want to self drive then they should be able to as well.,2,1,1,2,2,2,1,1,1,2,,4,3,4,1,3,25,4,2,9,5
2017-10-10 23:20:13,2017-10-10 23:24:07,0,136.179.21.81,100,233,1,2017-10-10 23:24:08,R_2fKjsWNZHDuFooD,,,,,36.078094482422,-115.21240234375,anonymous,EN,1,,,,,,,,I think its a good decision for him to help individuals if they want to know if they are at risk for certain diseases. I don't have a problem this this type of technology.,2,1,1,2,2,1,1,1,2,2,,3,2,5,2,3,48,5,6,6,7
2017-10-10 23:15:28,2017-10-10 23:25:11,0,72.181.65.66,100,582,1,2017-10-10 23:25:11,R_1jHytdMNPrMbFLs,,,,,27.892303466797,-97.318702697754,anonymous,EN,,,,,,,4,,"for people who want self driving cars, they can do it on there own or switch over if some else maybe wanted to drive the car. The other car is good for those of us who are scared but want to try it anyway. If we saw that we needed to stop, our reaction would be to put on the brakes therefore putting us in driver mode and feeling safer.",2,1,1,1,2,1,1,2,2,2,,4,4,4,2,3,32,3,2,10,5
2017-10-10 23:24:01,2017-10-10 23:27:39,0,173.49.120.83,100,217,1,2017-10-10 23:27:39,R_1DqkKHfbw3qZpxK,,,,,40.052307128906,-75.190498352051,anonymous,EN,,5,,,,,,,Whilst it is fascinating to see one's genetic background by descent it is more relevant and important to know one's genetic makeup.  It can lead to the prevention or effective treatment of genetic diseases one may have.,2,1,1,2,2,2,1,2,1,2,,4,2,5,1,3,48,4,2,7,4
2017-10-10 23:22:24,2017-10-10 23:28:01,0,75.187.197.54,100,336,1,2017-10-10 23:28:01,R_3ptLuynwq7uRpr5,,,,,40.899597167969,-81.439598083496,anonymous,EN,,,,,,,4,,"The first option is ok, but the second seems a bit risky given that any accidental contact with wheel, breaks, etc. could turn on human driving mode accidentally.",2,1,1,2,2,1,1,1,2,2,,1,3,2,1,3,52,3,3,8,7
2017-10-10 23:24:15,2017-10-10 23:28:03,0,69.47.105.132,100,228,1,2017-10-10 23:28:04,R_3jfejRAtd0LecBY,,,,,41.803207397461,-88.134101867676,anonymous,EN,,,,,,5,,,It is the only morally acceptable answer to the question. To abrogate the rights of humans to take over the machines that they use is to violate the First and Second Laws of Robotics. I don't want to hasten the arrival of Skynet any more than the next freedom fighter. Pax Non-mechanicca.,2,1,1,2,2,1,1,1,2,1,"Structural, mechanical",4,4,4,1,3,58,5,6,10,7
2017-10-10 23:27:15,2017-10-10 23:28:26,0,199.244.51.224,100,71,1,2017-10-10 23:28:27,R_2ye06hNUCho89oe,,,,,40.760498046875,-73.993301391602,anonymous,EN,,,,,2,,,,no,1,1,1,1,1,1,1,1,1,1,no,4,5,4,2,3,28,6,3,11,4
2017-10-10 23:23:54,2017-10-10 23:28:38,0,68.201.168.95,100,283,1,2017-10-10 23:28:38,R_2scMi2Q55vfBhcF,,,,,26.178802490234,-98.359497070312,anonymous,EN,,,4,,,,,,He is still attempting to help all.,2,1,1,2,2,1,1,1,1,2,,3,4,4,1,2,38,4,3,9,6
2017-10-10 23:18:23,2017-10-10 23:30:24,0,184.254.220.121,100,720,1,2017-10-10 23:30:25,R_2uZZxeWKBOSZHP3,,,,,34.054397583008,-118.2440032959,anonymous,EN,,,,,,,,4,I feel that after a year of testing there should be sufficient evidence that would enable the CEO to make a decision as to the safest option.  If there are accidents and injuries then he will have to rethink things and come up with a more doable plan.,1,1,1,1,2,1,1,1,1,2,,5,5,2,2,3,73,3,2,14,5
2017-10-10 23:27:28,2017-10-10 23:30:34,0,24.186.60.150,100,185,1,2017-10-10 23:30:34,R_3OewSMcC8Gsqvg1,,,,,40.104598999023,-74.345901489258,anonymous,EN,,4,,,,,,,I don't see anything wrong with allowing people to have the choice of getting the results.,2,1,1,2,2,1,1,1,2,2,,1,1,4,1,3,31,4,5,4,7
2017-10-10 23:30:39,2017-10-10 23:32:24,0,68.172.33.135,100,105,1,2017-10-10 23:32:25,R_2t2OF9yHbNaUJ5H,,,,,43.446395874023,-76.397102355957,anonymous,EN,,,,,5,,,,I don't see anything wrong with giving people this choice.,2,1,1,2,2,1,1,1,2,1,computer science,1,2,4,3,"3,5",32,5,1,5,7
2017-10-10 23:19:25,2017-10-10 23:32:44,0,68.196.192.92,100,798,1,2017-10-10 23:32:44,R_1GPRlvCEAjwEFoN,,,,,40.877807617188,-73.004501342773,anonymous,EN,,,,4,,,,,I choose somewhat appropriate because it is an experiment i presume to find out how Customers will react if they find out they have a genetic disorder that they can't do anything about. If eventually he incorporated it into actual business practice then I would think giving the option to each customer directly whether or not they'd like to know if they were at risk for conditions that they have no control over.,2,1,1,2,2,1,1,1,2,2,,3,2,4,1,3,31,3,2,7,7
2017-10-10 23:30:29,2017-10-10 23:32:53,0,108.24.125.216,100,144,1,2017-10-10 23:32:54,R_3m8E3ZR3MYbkt7y,,,,,39.696899414062,-75.125,anonymous,EN,,,,,,5,,,It is appropriate because if there ever was something wrong with the car driving itself the person in the car could take over at any time to prevent the crash.,2,1,1,2,2,2,1,2,1,2,,2,2,4,1,3,20,3,4,6,4
2017-10-10 23:31:16,2017-10-10 23:33:28,0,70.63.112.211,100,131,1,2017-10-10 23:33:28,R_p456FdgyvdxqTJL,,,,,33.984893798828,-81.025001525879,anonymous,EN,,,,,,,4,,"I think the invention will save lives. The risk is worthy of the reward. ",1,2,1,2,1,2,1,1,1,2,,4,3,2,2,1,21,3,2,11,4
2017-10-10 23:30:26,2017-10-10 23:34:53,0,96.31.198.166,100,266,1,2017-10-10 23:34:53,R_3hgYLqcXostbSX8,,,,,38.292892456055,-86.946403503418,anonymous,EN,,,,5,,,,,I think his experiment is very appropriate because he is trying to help customers.,2,1,1,2,1,2,1,1,2,2,,5,5,3,2,3,29,4,1,13,5
2017-10-10 23:27:01,2017-10-10 23:35:09,0,162.230.197.39,100,488,1,2017-10-10 23:35:09,R_2Ytcp2ceDTvAyQc,,,,,38.589904785156,-90.346900939941,anonymous,EN,,,,,,,,2,"Accident avoidance is a split second decision.  By the time someone remembers to flip a lever it'll be too late.  People are already used to cruise control, a touch of the brakes and it's off.",2,1,1,2,2,1,1,1,2,1,Chemistry,5,4,4,1,3,40,6,6,11,7
2017-10-10 23:27:59,2017-10-10 23:35:52,0,70.185.204.173,100,473,1,2017-10-10 23:35:53,R_11aLCoTEk7MfBC9,,,,,36.045394897461,-96.020301818848,anonymous,EN,4,,,,,,,,"I think it’s appropriate because he is offering to do this testing for his people. Something they may not choose to do on their own. I could see how people might think it’s inappropriate, like he might just be trying to weed out the “ill” but I think it could be a great thing for his people.",2,1,1,2,1,2,1,1,2,2,,5,4,4,2,3,26,2,4,11,5
2017-10-10 23:29:23,2017-10-10 23:36:11,0,73.203.103.68,100,406,1,2017-10-10 23:36:11,R_12D4y6S1YBshu1C,,,,,39.660293579102,-104.76809692383,anonymous,EN,,,,,,,,4,This is a pre-existing catagorizatin and will result in flawed data and may invalidate the study of safety.,2,1,1,2,2,1,1,2,2,1,Comp.Sci,1,4,5,2,3,36,4,2,6,6
2017-10-10 23:38:48,2017-10-10 23:43:23,0,99.169.224.209,100,274,1,2017-10-10 23:43:23,R_1hSf61dDz51chAJ,,,,,28.389892578125,-81.436599731445,anonymous,EN,5,,,,,,,,"Because if he can help people before a problem occurs,  and they are in agreement then if is totally appropriate.",2,1,1,2,1,1,1,1,1,2,,3,4,5,2,2,36,3,4,8,5
2017-10-10 23:39:46,2017-10-10 23:43:32,0,64.99.225.18,100,225,1,2017-10-10 23:43:32,R_2rHIn1vHNXUzNbp,,,,,38.029296875,-78.476699829102,anonymous,EN,,,,,,1,,,"I think that humans should be able to control their own cars. If the self driving car malfunctions and heads toward a cliff, the human can take control and steer to safety. Also, self driving cars can be hacked and manually taking over the car will stop a hacker from directing your car.",2,1,1,2,2,1,1,2,2,2,,3,2,5,1,3,20,3,3,6,6
2017-10-10 23:39:00,2017-10-10 23:44:53,0,24.186.169.122,100,352,1,2017-10-10 23:44:53,R_31WonF0yW0lJ79p,,,,,40.935699462891,-72.980903625488,anonymous,EN,,,,,,,5,,"I think self driving cars are crazy to begin with.   But if they are going to to develop this,  it's best to try and figure out what works best and test all possible situations.  You don't want to mass produce something only to realize that people don't like the features. ",2,1,1,2,2,1,1,2,2,2,,2,4,3,1,3,39,3,2,9,6
2017-10-10 23:33:29,2017-10-10 23:44:55,0,98.250.242.210,100,685,1,2017-10-10 23:44:55,R_3qqHeEqPtmCuoA1,,,,,42.505294799805,-83.105201721191,anonymous,EN,,,5,,,,,,"I chose the option of ""very appropriate"" because the CEO's actions would be helpful for many people, allowing them to take control of their health condition.",2,1,1,2,2,1,1,1,2,2,,5,4,4,2,1,32,3,2,11,7
2017-10-10 23:39:01,2017-10-10 23:46:04,0,72.131.98.128,100,422,1,2017-10-10 23:46:05,R_2QEWdZv5ilNehTk,,,,,44.390594482422,-88.03099822998,anonymous,EN,,,,,5,,,,"I think the driver has to have the ultimate authority to respond in an emergency situation.  Also, the option to take control would be necessary if the autonomous system itself malfunctions and puts the occupant (and others) in danger.",2,1,1,2,2,1,1,2,2,2,,2,2,5,1,4,62,4,3,5,6
2017-10-10 23:33:40,2017-10-10 23:47:29,0,76.29.165.155,100,829,1,2017-10-10 23:47:30,R_8oweyobdJjRZbyx,,,,,38.000198364258,-121.32499694824,anonymous,EN,,4,,,,,,,It is somewhat appropriate that the additional genetic information will be available if it has been collected.  Since learning the information is optional people may choose to learn of any genetic abnormalities.  It may not be completely appropriate if those submitting their DNA didn't understand the additional data would be gathered.,2,1,1,2,2,1,1,2,2,2,,4,4,3,2,3,58,4,6,11,6
2017-10-10 23:47:48,2017-10-10 23:49:53,0,71.202.42.190,100,124,1,2017-10-10 23:49:53,R_4ZUs2N92dv3VqWl,,,,,37.514694213867,-122.04229736328,anonymous,EN,,,,,,,1,,He's not telling people of the experiment so people might make assumptions about how the technology works and that might lead to death.,2,1,1,2,2,1,1,1,2,1,computer science,1,1,5,1,4,23,4,5,3,7
2017-10-10 23:47:27,2017-10-10 23:53:01,0,68.3.214.197,100,334,1,2017-10-10 23:53:01,R_3HtpoPNNwc3am2n,,,,,33.400100708008,-111.92900085449,anonymous,EN,,5,,,,,,,"This information can be obtained from the same material that is provided to get the clients' geneology and the information could be very helpful to the clients, so it is appropriate for the CEO to offer the information to his clients.",2,1,1,2,2,1,1,1,1,2,,1,1,5,2,3,35,6,4,3,6
2017-10-10 23:51:04,2017-10-10 23:55:50,0,173.91.68.196,100,286,1,2017-10-10 23:55:51,R_6tfuEAPX2sumQjT,,,,,41.936004638672,-80.471496582031,anonymous,EN,,,4,,,,,,"Because you have the option, he is not forcing you to do anything.  Research needs done in one way or another, without it, how can we become better.",2,1,1,1,2,1,2,2,1,2,,1,1,5,1,3,25,1,1,3,3
2017-10-10 23:51:58,2017-10-10 23:56:34,0,108.53.195.69,100,276,1,2017-10-10 23:56:35,R_pse8UuOoOtMl1xn,,,,,40.876907348633,-74.14330291748,anonymous,EN,,,,4,,,,,I think the options that are given are fair. Either way the person is still finding out if they have something genetically wrong.,1,1,1,1,1,1,1,1,1,2,,3,2,3,2,2,29,4,6,8,4
2017-10-10 23:51:53,2017-10-10 23:58:04,0,73.242.246.53,100,371,1,2017-10-10 23:58:16,R_20Usn1DjtUCsHew,,,,,36.471405029297,-108.25099945068,anonymous,EN,,,,,5,,,,"It would be scary indeed not to be able to correct the car before some kind of accident. It is scary thinking that something that cannot make an emotional decision holds all the power in whether you live or die, or run over a cat.",2,1,1,2,2,1,1,1,2,2,,4,2,5,2,3,52,3,2,7,7
2017-10-11 00:00:32,2017-10-11 00:02:52,0,73.128.99.53,100,140,1,2017-10-11 00:02:53,R_1mqm31BU3rHMIbY,,,,,38.518493652344,-76.592102050781,anonymous,EN,,,,,,,,5,He is looking out for the safty of his customers,2,1,1,2,2,1,1,1,1,1,Computer Science,5,2,3,1,1,33,4,5,10,6
2017-10-10 23:59:57,2017-10-11 00:02:54,0,70.138.144.202,100,176,1,2017-10-11 00:02:54,R_3MF4nmKTx0xCaDK,,,,,29.651901245117,-95.478797912598,anonymous,EN,,,,,,4,,,As long as people are still required to know how to drive a car manually and pass a test.,2,1,1,2,2,1,1,1,2,1,"Nutrition, BS",3,2,3,2,3,32,4,4,8,7
2017-10-11 00:01:05,2017-10-11 00:04:28,0,71.85.226.210,100,203,1,2017-10-11 00:04:29,R_1NlauXHI2Af2OJc,,,,,38.580505371094,-90.274398803711,anonymous,EN,4,,,,,,,,"it is good that he will tell his customers, it is bad that he will charge them for this information.",2,1,1,2,2,2,1,2,2,2,,1,1,5,1,3,28,3,1,3,5
