pid,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,PlantFood,PlantFood_Correct,GenesAnswer,GenesAnswer_Correct,Earth,Earth_Correct,Radioact,Radioact_Correct,Lasers,Lasers_Correct,Electrons,Electrons_Correct,Continents,Continents_Correct,Gender,Gender_Correct,Antibiotics,Antibiotics_Correct,degree,Degree_spec,ScienceLitSummed,STEMdegree,God,Intuition,ScienceBelief,ScienceBelief_Reverse,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,IntuitionScore_ByHand,ScienceLitScore,RepeatTurkerLabelCode
194,xB1,gene.all,4,0,"Informing people is good, but informing people that they have genes for a terminal condition with no known cure is likely to cause extreme duress in that person's life as they view life as a timer ticking down, instead of focusing on living a fulfilling life.",198,R_2U474slyY9NYO6c,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Chemical Engineering,9,1,2,2,4,2,1,1,4,0,22,0,4,1,2,0,6,7,0
204,xB1,gene.all,4,0,The clients have an option to view or not to view the results. They aren't forced to do so. The results could be helpful.,303,R_3s0vNVlJJgVsBCM,2,1,1,1,1,1,2,1,2,1,1,1,2,0,1,1,2,1,2,0,8,0,5,5,4,2,2,0,3,1,60,1,2,0,1,0,12,6,0
208,xB1,gene.all,5,0,I believe its very appropriate because it's information tat can be easily found out by the company and is important to share with customers if they would like. I think the customer having the option to choose whether or not they want the information also makes it very appropriate.,330,R_2ygu9CUBwfUTFTY,2,1,1,1,1,1,1,0,1,0,2,0,1,1,1,1,2,1,2,0,6,0,4,1,5,1,1,1,3,1,31,0,3,0,2,0,6,4,0
217,xB1,gene.all,4,0,I think it would be beneficial if that information is included as the person might not be fully aware about their possible genetic risks. It is also not mandatory and the customer has the option to view the results or not.,277,R_2CeW5HrBcVD8SKC,2,1,2,0,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,8,0,5,1,5,1,1,1,2,0,30,0,3,0,3,0,7,7,0
219,xB1,gene.all,5,0,It's appropriate because the customers are given the choice to see this information or not. It wasn't forced upon them.,372,R_3nwtm0q4LGTvP7Q,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,3,2,4,2,1,1,3,1,22,0,3,0,4,1,7,7,0
224,xB1,gene.all,5,0,"I figure if they have access to this information, and it could be even potentially beneficial, there is no reason why they shouldn't offer this option.",175,R_1jUHoNLvX39PTMk,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,2,2,5,1,1,1,3,1,35,1,3,0,1,0,5,6,0
233,xB1,gene.all,4,0,"If in fact, the CEO is completely honest in his intentions, then I think it's fine. The client has the ultimate choice in the matter.",253,R_2Yn9OaC5PoACdNU,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,5,1,2,0,3,1,56,1,3,0,2,0,3,7,0
246,xB1,gene.all,5,0,I think its a great idea to present people with the opportunity to find something about themselves out.,204,R_1IhecbBb2Vircif,2,1,1,1,1,1,1,0,2,1,1,1,1,1,2,0,2,1,2,0,7,0,1,1,5,1,1,1,1,0,35,1,4,1,2,0,3,5,0
254,xB1,gene.all,2,1,That would make people freak out.  People should find out about this at a doctor's office if at all.,139,R_3psVaD2ErD3Al5M,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,0,8,0,5,2,3,3,2,0,3,1,39,1,2,0,1,0,10,6,0
261,xB1,gene.all,5,0,I don't think there's anything overtly inappropriate about it. I'm not sure why anyone would call this inappropriate.,209,R_3feogJ1G08KTZKM,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,1,1,5,1,1,1,3,1,28,0,5,1,1,0,3,6,0
271,xB1,gene.all,5,0,If he has the information then he should provide it to the people who have already paid for the product.,191,R_eXlBUb02KCD2Fvb,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,2,4,2,2,0,3,1,26,0,4,1,4,1,5,7,0
285,xB1,gene.all,5,0,"They are already colleccting and testing the DNA.  Why not add an extra service?  Especially if it is free, which this does not specify.",402,R_2rN5zlTVr87JYT7,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,5,1,1,1,3,1,47,1,6,1,3,0,3,7,0
290,xB1,gene.all,5,0,"Because, I feel that people have a right to know if they are more likely to have these certain health conditions.  I also think that this may help scientists to find ways to prevent these conditions, therefore saving lives.",252,R_25Y40mNN0qA71dv,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,4,5,5,1,2,0,3,1,36,1,2,0,4,1,10,6,0
298,xB1,gene.all,5,0,It could be a nice gesture from the company and it is an option. Not sure if it is included or additional cost?,294,R_1Nlyd5STfDflx9D,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,5,3,4,2,2,0,"2,3",0,37,1,3,0,3,0,10,7,0
301,xB1,gene.all,5,0,"Providing the information is a value add service that the company is providing, particularly since they have the technology to do so. Whether the customer chooses to view the results is up to the individual.",212,R_1pWhzn25a6j9ILu,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,1,2,5,1,1,1,3,1,36,1,4,1,4,1,4,6,0
308,xB1,gene.all,4,0,It can prevent potential disease.,170,R_1QmS9TzIIdGOKxF,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,1,0,2,0,7,0,3,3,4,2,2,0,4,0,35,1,4,1,4,1,8,5,0
323,xB1,gene.all,5,0,I would like to see the additional information that he is offering. Knowing more about myself and my heritage would be amazing. There are many people who have genetic screenings done. You can choose to do it or not.,616,R_1ghJQBzVVL0LAks,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,1,0,2,0,7,0,5,5,3,3,2,0,3,1,47,1,3,0,3,0,13,5,0
324,xB1,gene.all,4,0,"He is willing to help people to get the testing but he is not forcing them to view the results. Therefore, the choice still remains with the customer.",154,R_1mWPVm3fZgCCXMK,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,2,0,7,0,4,3,3,3,2,0,3,1,31,0,4,1,6,1,10,5,0
332,xB1,gene.all,5,0,I think having more information about your genetic predispositions is a good thing towards preventing any potential conditions,154,R_1ILgXM6TNhl4RoC,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Biology,9,1,1,1,5,1,1,1,4,0,23,0,4,1,3,0,3,7,0
337,xB1,gene.all,5,0,"I am always in favor of having more information since I think it allows for better decision making and planning. It's not as though he is forcing people to see these results if they don't want to, so it is entirely on them if they want to see potentially disturbing information. I think the CEO is increasing the amount of foreknowledge people have access to and I view that as a positive thing.",232,R_2AFnCcftI5vOfng,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Biological anthropology,9,1,1,1,5,1,2,0,3,1,29,0,4,1,3,0,3,7,0
340,xB1,gene.all,4,0,"No one is being forced to take these tests. While insurance could be affected by the results, it is unlikely that this information would be made available to insurance companies.",214,R_3jUlB85bnS3hJGd,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Biology,9,1,1,1,5,1,2,0,3,1,19,0,3,0,6,1,3,7,0
362,xB1,gene.all,2,1,The CEO is willing to give option to see is any has genetic risks for the said health conditions.,644,R_3OdXLsPVkxEoeIK,2,1,2,0,1,1,2,1,2,1,1,1,1,1,2,0,1,0,2,0,6,0,5,4,2,4,2,0,1,0,53,1,6,1,2,0,13,5,0
370,xB1,gene.all,5,0,I think that is awesome of the CEO. I would love to figure that out,117,R_2fiFnoFfLvHy7wN,2,1,1,1,1,1,2,1,1,0,1,1,1,1,2,0,2,1,2,0,7,0,1,1,5,1,2,0,3,1,32,0,3,0,4,1,3,5,0
373,xB1,gene.all,4,0,"I think the CEO is being very generous by offering this option to his clients. He want them to know if are at risk for an diseases. They still have a choice of viewing the results or not, so it won't affect them negatively if it is something they didn't want to know.",387,R_31t8OaoPn07U47O,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Biology,9,1,1,1,5,1,2,0,4,0,27,0,4,1,6,1,3,7,0
379,xB1,gene.all,3,0,"Some people may be grateful for the opportunity, but some may not be interested in being tested.",133,R_3EQYRca68gX4ncw,2,1,1,1,1,1,1,0,1,0,2,0,1,1,1,1,1,0,2,0,5,0,1,1,4,2,2,0,3,1,25,0,2,0,2,0,4,3,0
380,xB1,gene.all,4,0,"I think it would be very helpful to know what diseases I may be predispositioned to have based on my genes, and I would definitely take advantage of the opportunity to do so.",245,R_1reH3vtzXuCeg8P,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,2,0,6,0,1,1,4,2,2,0,3,1,43,1,4,1,3,0,4,4,0
405,xB1,gene.all,5,0,He is giving his clients the option.,230,R_6M8zP1iXmtjYiCB,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,2,3,4,2,2,0,3,1,32,0,3,0,3,0,7,7,0
413,xB1,gene.all,5,0,I think the CEO is being responsible with an opportunity. One may see the results if one chooses to. Or one can not. The choice lies with the person.,236,R_9M4Rx8gQwvTo9dT,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,5,5,3,3,1,1,3,1,64,1,6,1,2,0,13,6,0
414,xB1,gene.all,5,0,"He is the CEO and should be able to offer whatever he wants to his customers. He is not forcing anyone to get their results, but simply offering it as an option.",336,R_3l5V1opebBzxAqJ,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,3,4,2,2,0,1,0,20,0,3,0,2,0,6,7,0
425,xB1,gene.all,5,0,He is offering a service that could help people for free.  He is letting clients have the freedom to choose if they want the information or not.,384,R_3EpeZYkFOw2HX1r,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,0,8,0,1,1,5,1,1,1,3,1,28,0,2,0,3,0,3,6,0
433,xB1,gene.all,4,0,"I don't think that there is anything wrong with doing this.  Even if people were to disagree with this, they have the option to opt out if they like.  I think that this would be more beneficial than detrimental to society.",358,R_1Lp0faT4ApbiNnX,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,2,1,2,0,8,0,2,2,4,2,1,1,3,1,54,1,3,0,5,1,6,6,0
436,xB1,gene.all,3,0,I see no wrong or right with what the CEO is doing.  He is doing a very generous thing.  People really should not have to say much because it is out of the kindness of his heart and he is not forcing this on people.  It is a choice.,389,R_2aJOfTMKVqXOpOa,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,5,1,4,2,3,0,3,1,49,1,3,0,1,0,8,7,0
449,xB1,gene.all,5,0,"The CEO is offering the test to check for genetic risks, not requiring it. He's doing it for the benefit of the people, and there is nothing that mentions he will be using the information as part of a hiring process of as means for termination. Even if they take the test, the customers can decide on whether or not they want to view the results.",309,R_1H8IT0TZFAm3CLf,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,1,2,4,2,2,0,3,1,23,0,4,1,1,0,5,6,0
463,xB1,gene.all,5,0,He is being very generous.  He's allowing all his clients to get the test to help them prepare incase they may be prone to a certain disease.,215,R_bPdsB5sVQWmk2SR,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Computer Science,9,1,4,4,5,1,1,1,3,1,33,0,4,1,4,1,9,7,0
465,xB1,gene.all,1,1,From the description it seems that the company will be conducting the genetic risks assessment whether or not the person wants it or not.  It should only be conducted and stored if the person opts in to the genetic risk assessment.,276,R_3NJpg8uPIdMcwX7,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,4,4,4,2,1,1,3,1,29,0,4,1,4,1,10,7,0
476,xB1,gene.all,5,0,I just feel that the CEO is offering something to everyone and they can choose if they want to see or not. He is doing the right thing by trying to help as many people as possible.,145,R_30o3SE9xc9V1pua,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,1,1,5,1,1,1,3,1,35,1,6,1,5,1,3,6,0
483,xB1,gene.all,5,0,Knowing genetic risks for health conditions is a smart thing. Giving customers the option to view the results or not to view the results seems appropriate.,205,R_3fCv8QmSBsH8rn0,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,2,4,2,2,0,3,1,33,0,4,1,5,1,5,7,0
490,xB1,gene.all,2,1,"That's not the product the customers signed up to purchase. The company should stick to what they actually do. If customers want that information, they can seek it out.",256,R_1jvrMUcquWYZCfu,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,5,1,2,0,3,1,25,0,6,1,4,1,3,7,0
498,xB1,gene.all,5,0,I think it's good that the CEO has decided to do something very helpful with the DNA testing that the company is already doing. The results could help save people life and I'm sure a lot of people would like to know that kind of information. He is also giving people the option to know the information or not.,436,R_3nUB4KjgWuIGok8,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,1,1,5,1,1,1,1,0,26,0,4,1,3,0,3,6,0
505,xB1,gene.all,3,0,I dont know if its a privacy issue or not.,130,R_DDnFvfuARkZrb5T,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,1,0,1,Comp sci,7,1,3,3,2,4,1,1,2,0,26,0,4,1,3,0,10,5,0
511,xB1,gene.all,4,0,Giving them the choice to get the information but not forcing them to view it is very fair,193,R_supttGrlkuZUocV,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,1,2,0,7,0,1,1,5,1,2,0,3,1,38,1,3,0,2,0,3,5,0
520,xB1,gene.all,5,0,"If a sample is already provided and the option is voluntary, any medical information that could help an individual should be considered.",346,R_26aMZ9BAibHOIwb,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,0,8,0,5,2,5,1,1,1,3,1,28,0,2,0,3,0,8,6,0
526,xB1,gene.all,5,0,He gives people the option to know what they may not otherwise know. They can make the choice themselves. So his actions are fine.,276,R_2VDfhOTdLLM4TLQ,2,1,2,0,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,N/A,8,0,3,1,5,1,1,1,3,1,54,1,4,1,2,0,5,7,0
544,xB1,gene.all,5,0,Finding out if you have an illness or potential illness early is the first step to getting a life saving treatment.,140,R_2X4XmEy6H6DsbjH,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,5,2,4,2,2,0,3,1,41,1,3,0,2,0,9,6,0
550,xB1,gene.all,2,1,"you can't use people as tests, neither animals",657,R_2R3xeEEpEuyaq7x,2,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,0,1,management,7,1,3,3,4,2,1,1,3,1,23,0,3,0,4,1,8,5,0
557,xB1,gene.all,4,0,I think the decision can help the greater good.,231,R_3nBZqPshhSEKdpD,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,4,4,3,3,2,0,3,1,25,0,4,1,5,1,11,6,0
567,xB1,gene.all,4,0,Genetic testing would be helpful to many people but I do question why he wants to do this... as far as possibly wanting to use the results against them for insurance premiums.,214,R_A566Y5dIJ76ggMN,2,1,1,1,1,1,2,1,1,0,1,1,1,1,2,0,2,1,2,0,7,0,3,2,4,2,2,0,3,1,33,0,6,1,3,0,7,5,0
571,xB1,gene.all,5,0,it is ethical and his decision will help a lot of people,216,R_3G7DOFkftnPXBP0,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,2,0,7,0,1,1,5,1,2,0,3,1,31,0,6,1,2,0,3,5,0
579,xB1,gene.all,5,0,I think it's quite thoughtful of him to do so. It's a moral choice I believe and I would make the same decision if in his shoes.,235,R_2Cd1aSMkBcF3ixs,2,1,1,1,1,1,2,1,1,0,2,0,1,1,1,1,1,0,1,Information Systems,6,1,5,5,4,2,2,0,1,0,35,1,6,1,5,1,12,4,0
580,xB1,gene.all,3,0,"I believe that the information would be useful, however, I don't believe that it is the CEO's decision alone to release the information, considering that they were hired for geneology studies.",259,R_3ixRr13eKEMgtsb,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,1,0,2,0,7,0,1,1,4,2,1,1,"2,3",0,41,1,3,0,4,1,4,5,0
589,xB1,gene.all,5,0,It's good to know if you or your children are at risk for anything. I think it's great that the CEO wants to take steps to expand that knowledge to others.,183,R_tJvTXdu3vZvj2hP,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,4,2,2,0,"1,3",0,28,0,3,0,1,0,4,7,0
599,xB1,gene.all,5,0,"I think that it's important that people are informed of their health risks. They might be able to catch diseases sooner this way and manage them better, even if they aren't treatable.",108,R_1OAXQmkVyYQ8j9Y,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,4,5,4,2,2,0,3,1,26,0,3,0,1,0,11,6,0
604,xB1,gene.all,5,0,I understand science and think it is good that people can take precautions if they so choose to discover and prevent these conditions.,362,R_2z71jrGcdZkuLCk,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Neuroscience,9,1,1,1,5,1,2,0,3,1,35,1,6,1,4,1,3,7,0
611,xB1,gene.all,3,0,He gives the people a choice in seeing or not if they have the condition but he has not told them that he will be testing for that item when they signed up. To me the two balance out but to others he would be in the wrong.,329,R_3PXOoa9Slna4mtO,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,4,1,5,1,1,1,3,1,61,1,4,1,3,0,6,7,0
625,xB1,gene.all,5,0,"The CEO is looking out for the consumer and offering the screening/testing for various health conditions. However by giving the consumer the option of whether or not to view these results, it leaves the ultimate decision in their hands and allows them to make the best decision for themselves.",293,R_1l6umFPqANqE5TS,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,0,8,0,5,4,3,3,2,0,3,1,36,1,4,1,6,1,12,6,0
629,xB1,gene.all,5,0,He wants to help people and taking the necessary steps to slow down or possibly even prevent diseases from hurting his clients is a good thing to do. It's not invasive and he gives his clients more options but doesn't force the options on them.,304,R_pQxFkVvuK8jVxRf,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,4,2,1,1,3,1,27,0,3,0,1,0,4,7,0
642,xB1,gene.all,4,0,"I mean, he is giving everyone the ability to see if they will be affected negatively. I think he did something few CEOs would do.",253,R_3kBqYLvmOJlYVbm,2,1,1,1,1,1,1,0,1,0,2,0,1,1,1,1,1,0,2,0,5,0,1,1,5,1,2,0,3,1,27,0,4,1,4,1,3,3,0
654,xB1,gene.all,4,0,I think that the CEO's action is very noble of them.  The CEO is opening up a good can of worms per say.  The CEO is very helpful in their actions.  Offering clients the ability to see extra options allows them to see what could possibly be in store for them in the future or not.  Seeing what diseases may or may not be in store for a person gives them the option of knowing what may or may not happen in their health lives in the future.,387,R_831oBxj7nUTQp7H,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,1,0,2,0,7,0,1,1,5,1,1,1,3,1,29,0,4,1,3,0,3,5,0
661,xB1,gene.all,5,0,I think he's just trying to be helpful. He even gave the option of viewing the results or not. I don't see anything inappropriate about it at all.,249,R_12JeSaJrA6BO86a,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,5,2,2,4,2,0,3,1,30,0,3,0,4,1,11,7,0
673,xB1,gene.all,5,0,The CEO cares about the clients more important than money,502,R_2sbiwEWnTeZwI7G,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,5,5,1,5,2,0,1,0,42,1,4,1,3,0,15,7,0
678,xB1,gene.all,5,0,Whilst it is fascinating to see one's genetic background by descent it is more relevant and important to know one's genetic makeup.  It can lead to the prevention or effective treatment of genetic diseases one may have.,217,R_1DqkKHfbw3qZpxK,2,1,1,1,1,1,2,1,2,1,2,0,1,1,2,0,1,0,2,0,6,0,4,2,5,1,1,1,3,1,48,1,4,1,2,0,7,4,0
684,xB1,gene.all,4,0,I don't see anything wrong with allowing people to have the choice of getting the results.,185,R_3OewSMcC8Gsqvg1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,0,9,0,1,1,4,2,1,1,3,1,31,0,4,1,5,1,4,7,0
698,xB1,gene.all,4,0,It is somewhat appropriate that the additional genetic information will be available if it has been collected.  Since learning the information is optional people may choose to learn of any genetic abnormalities.  It may not be completely appropriate if those submitting their DNA didn't understand the additional data would be gathered.,829,R_8oweyobdJjRZbyx,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,0,8,0,4,4,3,3,2,0,3,1,58,1,4,1,6,1,11,6,0
700,xB1,gene.all,5,0,"This information can be obtained from the same material that is provided to get the clients' geneology and the information could be very helpful to the clients, so it is appropriate for the CEO to offer the information to his clients.",334,R_3HtpoPNNwc3am2n,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,0,8,0,1,1,5,1,2,0,3,1,35,1,6,1,4,1,3,6,0
713,xB1,gene.all,4,0,"As long as the customer has the option to receive this information or not, I'm ok with it. But I think we just need to respect the customer's wishes.",502,R_1rJOQQlGYDaUZAv,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,2,0,7,0,1,1,3,3,2,0,1,0,24,0,4,1,4,1,5,5,0
721,xB1,gene.all,5,0,The ceo simply wanted to help people. I personally believe he did the right thing because it'll give people the opportunity to see if they have a genetic disease.,400,R_9Y2ewNNZRjv84G5,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,0,8,0,5,2,4,2,2,0,3,1,22,0,3,0,2,0,9,6,0
725,xB1,gene.all,4,0,"I feel that the CEO's actions are of good intent.  However, the information about genetic risks for health conditions could pose serious privacy issues for clients if insurance companies had access to these records.  Insurance companies could charge a higher premium to people who have these genetic risks.",266,R_1nOaBl8WfGfGbqa,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,1,biomedical engineering,8,1,1,2,5,1,1,1,4,0,42,1,4,1,6,1,4,6,0
730,xB1,gene.all,5,0,"This service is optional and they are not require to participate in it, but if they choose to do so could be provided with life saving information.  I assume they will not be charged an additional fee, and it will just be an extra service provided with something that they are already doing.",314,R_ApnnBmuhNQ7qDjX,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,1,MS in Psychology,8,1,1,2,4,2,2,0,3,1,35,1,6,1,3,0,5,6,0
