pid,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,RepeatTurkerLabelCode
94,B,Teachers.Breaks,2,1,"While it's nice to come up with ways to influence better student outcomes, giving everyone vacations seems like a very expensive proposition. I would prefer to find ways to improve the teacher-student interactions so that everyone could directly benefit without unduly compromising budgets or workloads.",,R_2WvDX7WyNSLjXn2,1,1,3,1,45,1,5,1,2,0,0
95,B,Teachers.Breaks,5,0,Giving paid time off assures that teachers can take time for themselves while still being paid. That is a good thing and will make them more likely to be in a good mood. ,,R_ai46hdD116PQaLT,2,0,3,1,32,0,3,0,1,0,0
96,B,Teachers.Breaks,2,1,my thought,,R_2xXLk82804Imr49,2,0,4,0,25,0,4,1,4,1,0
97,B,Teachers.Breaks,3,0,I think teachers already get a ton of time off. How much more could they possibly need?,,R_1msE4WFOAhswxJ3,2,0,3,1,50,1,3,0,1,0,0
98,B,Teachers.Breaks,5,0,"If you've been even been in a school car pool lane at pick up time, and witnessed the craziness of middle schoolers for example, you might not question if teachers could use more vacation.  The decision was correct and really might help everyone in the long run.",,R_24HrTFD3Iq63ah5,2,0,3,1,39,1,4,1,5,1,0
99,B,Teachers.Breaks,5,0,"Most teachers tend to burn out from the lack of personal time to recharge.  Even when students aren't in school, teachers often spend days ""in-service"" or attending conferences.  During the active school year, most teachers spend their days off in part by lesson planning, paper grading, etc.  So more real personal time could be a help and I can see where it could improve performance.",,R_2t2PHtfmnoU4saW,2,0,3,1,68,1,4,1,2,0,0
100,B,Teachers.Breaks,4,0,good,,R_PRSqAoyKjgC1MLn,2,0,3,1,30,0,6,1,5,1,0
101,B,Teachers.Breaks,4,0,"Seems like a good approach, but again, like a previous question, it might be wise to survey the teachers and see what they value as part of making them ""happier""",,R_bjijZo7qvVA8ZrP,2,0,3,1,31,0,6,1,3,0,0
102,B,Teachers.Breaks,4,0,This strategy may backfire as it would give the employees extra time to really think about their satisfaction level with their career path.  A better idea might involve more employee rewards throughout the school year when stress is most pressing.,,R_1H7wV8umRCARP14,1,1,3,1,37,1,5,1,2,0,0
103,B,Teachers.Breaks,5,0,"The additional days would not only make the students happy, but also the teachers. Also, I think it would make the teachers more refreshed. ",,R_1r85DayeDaMEXD4,1,1,1,0,39,1,6,1,3,0,0
104,B,Teachers.Breaks,5,0,I think taking breaks is a great way to boost morale. Having time off when their students have time off is also a good thing.,,R_9WQMklvl3qGBRct,1,1,3,1,31,0,3,0,2,0,0
105,B,Teachers.Breaks,4,0,I think this would help with teachers mentalities and help teach students more efficiently ,,R_1QnNFEgrcNUkYkT,1,1,3,1,29,0,4,1,4,1,0
106,B,Teachers.Breaks,2,1,I was a teacher and it is very difficult to be away from school because you have to write lesson plans for your subs and they do not do things the same way that you do. It is hard on the kids when you are away also. Having summers off and breaks for holidays is enough.,,R_1H5bw1MKh8RMfyy,2,0,3,1,48,1,6,1,6,1,0
107,B,Teachers.Breaks,5,0,He is doing a good thing,,R_cUuKwOYsU5JeLV7,2,0,3,1,34,1,2,0,1,0,0
108,B,Teachers.Breaks,2,1,"The teachers already have large breaks off from work during summer, fall, and winter break.  I think this is plenty in itself.",,R_10Yt1fcydgSZQZy,2,0,3,1,28,0,4,1,2,0,0
109,B,Teachers.Breaks,5,0,I think it makes sense. Better to be well rested and not overworked. ,,R_12b7NLy2UZN6OCQ,1,1,5,0,31,0,3,0,3,0,0
110,B,Teachers.Breaks,4,0,"I think its nice to give teachers a break, they definitely deserve it. They really need more pay though. I say somewhat appropriate because if the teacher is out who's with the children? The actual home room teacher is definitely better than the sub.",,R_3E9KCRptPGZ1Zda,2,0,3,1,34,1,2,0,5,1,0
111,B,Teachers.Breaks,2,1,"Who did these studies? People in the field of education, the least capable ""scientists"" in the world? The field of education is a nightmare of postmodernist nihilism and narcissism.",,R_2zCjsOnRmHRdjpH,1,1,3,1,51,1,3,0,2,0,0
112,B,Teachers.Breaks,5,0,"Teachers' happiness is very important, just as all our happiness is.  People work too much as it is and more vacation can only be a benefit for all.  Teachers will be happier and students will thus too.",,R_1E08W1cJtfwwVV8,1,1,3,1,41,1,4,1,3,0,0
113,B,Teachers.Breaks,4,0,"Having extra vacation days would be wonderful for the teachers, but, I have two concerns: 1) this might have a negative effect on the children and 2) this doesn't help teachers' daily lives better.",,R_1PSPx8oPgXygyt1,2,0,3,1,38,1,4,1,3,0,0
114,B,Teachers.Breaks,4,0,"It would definitely bring up the moral for the teachers, but it would just overload them for the days they do have to work because they would have to make up for lost time.",,R_338gbWlZnipES6m,2,0,3,1,29,0,2,0,2,0,0
115,B,Teachers.Breaks,4,0,more home time equals better performance at work,,R_2q46deGpsFNao80,2,0,3,1,34,1,3,0,2,0,0
116,B,Teachers.Breaks,5,0,The superintendent of a school district wants to improve how well his elementary school students ,,R_2di6o8yG7ljDzNM,1,1,2,0,39,1,2,0,2,0,0
117,B,Teachers.Breaks,5,0,"Teachers work very hard and deserve breaks. I think a few extra days of vacation can help clear their heads, and then they will be much more happy. In return, their students will be very well educated.",,R_3qJ7VBu20H21i59,2,0,3,1,35,1,3,0,3,0,0
118,B,Teachers.Breaks,5,0,Children and people in general need down time to enjoy others parts of life.,,R_2B96GOAkPYmTL0D,2,0,4,0,24,0,4,1,4,1,0
119,B,Teachers.Breaks,3,0,"There are both pros and cons to this situation that I can think of, but I am no authority on this matter.",,R_2TT1QqmvuXOwvEO,1,1,3,1,21,0,2,0,1,0,0
120,B,Teachers.Breaks,5,0,This could do well in bringing up test scores with students and improving the morale of the school district.,,R_ePRegizS0lk6jDz,1,1,1,0,40,1,3,0,1,0,0
121,B,Teachers.Breaks,5,0,They need rest and that makes people happy,,R_3CUw7XBPrE6i6n9,2,0,1,0,45,1,3,0,3,0,0
1,A,Welfare.Poorest,4,0,Government welfare is a necessary evil for some. People the farthest below the poverty likely have no other options.,,R_3KZPQNuSlANzT6T,1,1,3,1,29,0,6,1,3,0,0
2,A,Welfare.Poorest,2,1,Welfare isn't as simple as just providing more services to poorer people. It would be better if he worked to provide more opportunities for them to begin to provide for themselves. ,,R_2Ejjq51wQXzrJAl,2,0,3,1,24,0,6,1,2,0,0
3,A,Welfare.Poorest,5,0,It makes sense if the services include a variety of types of programs to meet his goal.,,R_ZmihwyTqxyZWeJP,2,0,1,0,39,1,6,1,5,1,0
4,A,Welfare.Poorest,3,0,I don't have an any opinion on this issue,,R_33qb8evFYis1ceL,2,0,4,0,42,1,4,1,4,1,0
6,A,Welfare.Poorest,5,0,Everyone deserves a chance at a normal life not worrying about how to feed themselves ,,R_3Dv9JbwRFhAHBnB,2,0,3,1,32,0,3,0,1,0,0
7,A,Welfare.Poorest,5,0,"If the government is helping struggling families by increasing welfare service the I see it as a good thing. To me, it would help people with the basic needs to survive. ",,R_3MyOILNoR24fOso,1,1,1,0,34,1,3,0,2,0,0
8,A,Welfare.Poorest,5,0,"The poorest families need the most help, this will bring them to a more equal level with families who are at or above the poverty line",,R_3QGnUFVZuAoCHSP,2,0,3,1,27,0,5,1,1,0,0
9,A,Welfare.Poorest,4,0,It is appropriate to reduce inequality.,,R_pmlUxqdcDxKx3QR,2,0,3,1,44,1,6,1,3,0,0
10,A,Welfare.Poorest,2,1,I think if we dramatically decreased welfare people would be more inclined to get out and work.  I am not a proponent of welfare.,,R_3PZT1p00mfJqnKe,2,0,3,1,41,1,4,1,3,0,0
11,A,Welfare.Poorest,4,0,"Working is better than handouts, but it is somewhat appropriate to take this action.",,R_2bPMJi9QLvoeajh,1,1,3,1,34,1,3,0,1,0,1
12,A,Welfare.Poorest,2,1,I found this somewhat inappropriate because it doesn't really address the problem. It will help those families but not the public at large.,,R_3NKeUzRtmDjTP9V,2,0,1,0,31,0,3,0,3,0,0
13,A,Welfare.Poorest,5,0,Those who are really poor need help the most.,,R_1jWjlpT0pbUtUHO,2,0,4,0,37,1,4,1,6,1,0
14,A,Welfare.Poorest,3,0,He is trying to help poor families.  I am not sure this is the best way but it is a possibility.,,R_3FRtGYxHvOeXLJx,1,1,3,1,28,0,4,1,5,1,0
15,A,Welfare.Poorest,2,1,"I feel as though if he wanted to reduce unemployment, he would offer less welfare services. With more welfare, the less drive people have to find employment.",,R_3CNJdnHhq8Q2Zpl,2,0,3,1,24,0,3,0,4,1,0
16,A,Welfare.Poorest,4,0,"This will put a strain on the state's resources, but it will really help the poorest families, I'm sure. That, in turn, can help the economy because those families will spend that money.",,R_OdQrIl2M9wLumIh,2,0,3,1,33,0,3,0,3,0,0
17,A,Welfare.Poorest,5,0,Helo peoole in need.,,R_1Q9JsSJ1TQaFxfG,2,0,3,1,34,1,2,0,3,0,0
18,A,Welfare.Poorest,3,0,"It will be helpful to those poorest families. However, it does not create incentive to find employment.",,R_ah1YzMSCDj1y7sd,1,1,1,0,30,0,3,0,2,0,0
19,A,Welfare.Poorest,5,0,The help is going to the people that really need it.,,R_1msAOPbmNs7B9d6,1,1,3,1,40,1,3,0,3,0,0
20,A,Welfare.Poorest,1,1,"If one group gets an increase, then all should get an increase. It would be disproportionate to give to one group and not another.",,R_3oSJjuZ1xVY335o,2,0,3,1,53,1,3,0,5,1,0
22,A,Welfare.Poorest,4,0,"Again, a bandaid effect. Something in the way of helping those poor to help themselves. There are many ways to do that. They will need to be creative!",,R_3gXjkNKB79l25EH,1,1,3,1,36,1,4,1,2,0,0
23,A,Welfare.Poorest,4,0,Jobs and services being offered to the poor residents. I hardly see any problem with that.,,R_2Ei330FTovYzHjs,1,1,2,0,28,0,3,0,3,0,0
24,A,Welfare.Poorest,4,0,"If people are able to work, that should be taken into consideration as well.",,R_1EWGM2Kk2q0PcPS,2,0,1,0,37,1,3,0,1,0,0
25,A,Welfare.Poorest,5,0,Good and moral person to do that.,,R_3ISMBY9ZjkJTWYo,2,0,3,1,40,1,4,1,5,1,0
26,A,Welfare.Poorest,1,1,Makes sense to help the poorest families.  Will reduce poverty.,,R_1OH8VzgdV33MLpz,2,0,3,1,40,1,5,1,2,0,0
27,A,Welfare.Poorest,5,0,"We must be willing to help those who are unable to help themselves, which is something that would be done. With that in mind, they should require volunteer work in turn for the services they provide. ",,R_UgsG6Wa1DfYhUZj,2,0,3,1,32,0,4,1,2,0,0
28,A,Welfare.Poorest,5,0,"I don't know what the actual amounts involved were, but it makes sense that those who were poorest might not be able to get by with the usual amount.",,R_RyrwymuW127AjE5,2,0,3,1,38,1,6,1,2,0,0
29,A,Welfare.Poorest,5,0,Some people are in the lowest earning bracket and they have no hope of doing better they deserve a little help to live a good life.,,R_tM308fpfNh27Mxb,1,1,3,1,44,1,4,1,3,0,0
94,B,Welfare.All,1,1,"Because of human nature, increasing the availability of welfare benefits will simply generate more government dependents. People will get up and work when they get hungry, and charities can handle the ones that can't, individually.",,R_2WvDX7WyNSLjXn2,1,1,3,1,45,1,5,1,2,0,0
95,B,Welfare.All,5,0,"It's her job to distribute these funds to struggling families. She increased the funds, which were needed, so it was very appropriate. ",,R_ai46hdD116PQaLT,2,0,3,1,32,0,3,0,1,0,0
96,B,Welfare.All,4,0,my opinion,,R_2xXLk82804Imr49,2,0,4,0,25,0,4,1,4,1,0
97,B,Welfare.All,5,0,"People are so terrified that someone may get something they didn't earn, or that their taxes may go to someone who isn't pulling their weight. Bu the fact is, people who are barely surviving are going to have less ambition, less hope, and after awhile I believe that they give up and quit trying because they begin to see their situation as hopeless.",,R_1msE4WFOAhswxJ3,2,0,3,1,50,1,3,0,1,0,0
98,B,Welfare.All,4,0,"When stigma is taken away and people have enough money to spend on actual needed living expenses, food and housing, they might have more to put into getting and keeping a job.  ",,R_24HrTFD3Iq63ah5,2,0,3,1,39,1,4,1,5,1,0
99,B,Welfare.All,2,1,Not every case is the same in regards to need and financial support.  In this scenario some may get more financial assistance than they really need while others may get less.  Resource distribution should be tailored to each case.,,R_2t2PHtfmnoU4saW,2,0,3,1,68,1,4,1,2,0,0
100,B,Welfare.All,4,0,good,,R_PRSqAoyKjgC1MLn,2,0,3,1,30,0,6,1,5,1,0
101,B,Welfare.All,2,1,"I don't believe this tactic will work. There are different poverty levels, and you also don't want to stress the resources that are available to this population.  Also, where's the incentive to work and get off these programs?",,R_bjijZo7qvVA8ZrP,2,0,3,1,31,0,6,1,3,0,0
102,B,Welfare.All,4,0,This may help in the short run but I feel that in the long run it would cause others who are currently hovering above the poverty line to seek the government option and thereby bringing more people in to poverty and the need for government welfare.,,R_1H7wV8umRCARP14,1,1,3,1,37,1,5,1,2,0,0
103,B,Welfare.All,4,0,"I think provided that everyone meets the requirements, this is a good idea. It would give people a basic idea of how much they could earn and how to make ends meet.",,R_1r85DayeDaMEXD4,1,1,1,0,39,1,6,1,3,0,0
104,B,Welfare.All,5,0,I think that seems to be a good choice. I'm no fin analyst but I think that can address the problem.,,R_9WQMklvl3qGBRct,1,1,3,1,31,0,3,0,2,0,0
105,B,Welfare.All,3,0,I think more input should be taken into account before some kind of decision is made.,,R_1QnNFEgrcNUkYkT,1,1,3,1,29,0,4,1,4,1,0
106,B,Welfare.All,2,1,Instead of continuing to give handouts they should offer job training. Increasing welfare is not going to take care of unemployment.,,R_1H5bw1MKh8RMfyy,2,0,3,1,48,1,6,1,6,1,0
107,B,Welfare.All,5,0,People need a little help,,R_cUuKwOYsU5JeLV7,2,0,3,1,34,1,2,0,1,0,0
108,B,Welfare.All,4,0,"As long as these people are all below the poverty line, they are all in need and all eligible.  Equally does not means spend more, just distribute more fairly.",,R_10Yt1fcydgSZQZy,2,0,3,1,28,0,4,1,2,0,0
109,B,Welfare.All,4,0,I think it might make a difference. I'm not entirely convinced it's the best option but it would help some people.,,R_12b7NLy2UZN6OCQ,1,1,5,0,31,0,3,0,3,0,0
110,B,Welfare.All,2,1,I disagree. Not everyone should receive the same benefits. I think he's allowing some to become lazy depending on the system therefor the cycle continues. ,,R_3E9KCRptPGZ1Zda,2,0,3,1,34,1,2,0,5,1,0
111,B,Welfare.All,5,0,"Sure, what else is he going to do, discriminate by race or gender?",,R_2zCjsOnRmHRdjpH,1,1,3,1,51,1,3,0,2,0,0
112,B,Welfare.All,5,0,I care about people in need.  To increase support for all is a good thing!  People can use all the help they can get today.  How could this be bad?,,R_1E08W1cJtfwwVV8,1,1,3,1,41,1,4,1,3,0,0
113,B,Welfare.All,3,0,"Without more information this is difficult to decide.  It seems the right choice to increase help to everyone, equally, but of course, others may be worse off and need extra services.",,R_1PSPx8oPgXygyt1,2,0,3,1,38,1,4,1,3,0,0
114,B,Welfare.All,2,1,If they increase it that may discourage people from trying to find work and get a job because they are getting hand outs.,,R_338gbWlZnipES6m,2,0,3,1,29,0,2,0,2,0,0
115,B,Welfare.All,2,1,everyone needs help sometimes. this person understands that,,R_2q46deGpsFNao80,2,0,3,1,34,1,3,0,2,0,0
116,B,Welfare.All,5,0,"he head of this department wants to reduce poverty and unemployment,",,R_2di6o8yG7ljDzNM,1,1,2,0,39,1,2,0,2,0,0
117,B,Welfare.All,3,0,"I think when an individual truly needs the help, government assistance can practically be a life saver. Unfortunately though, there are some individuals that cheat the system, and are not worthy of the assistance that they are receiving. ",,R_3qJ7VBu20H21i59,2,0,3,1,35,1,3,0,3,0,0
118,B,Welfare.All,4,0,I feel this is somewhat appropriate is because everyone should have an equal amount of resources as everyone else. No ones situation should be overlooked by the other. People have the right to help to a better life. ,,R_2B96GOAkPYmTL0D,2,0,4,0,24,0,4,1,4,1,0
119,B,Welfare.All,5,0,"Getting out of poverty requires some funds to get your foot in the door (Clothing, and the ability to bathe. Housing is preferable but no needed)",,R_2TT1QqmvuXOwvEO,1,1,3,1,21,0,2,0,1,0,0
120,B,Welfare.All,5,0,This sounds like a fair and just way of assisting all of those in need.  ,,R_ePRegizS0lk6jDz,1,1,1,0,40,1,3,0,1,0,0
