StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,badge,poster,bp_short,bp_long,free_response,sex,race,age,education,income,god,intuition,science,SC0,free_response - Topics
8/3/17 13:50,8/3/17 13:54,IP Address,108.245.73.218,100,192,TRUE,8/3/17 13:54,R_1Iaw1Tdn3bTIhnu,,,,,34.19940186,-118.2913971,anonymous,EN,,,,Very appropriate,Both set of patients will be treated by doctors trained in current safety precautions. It will be valuable to find out which set of reminders leads to the highest survival rate.,Male,White,55,Four-Year College Degree,"Between $20,000 and $40,000",Strongly agree,Strongly disagree,Somewhat agree,8,Unknown
8/3/17 13:50,8/3/17 13:54,IP Address,198.1.37.204,100,212,TRUE,8/3/17 13:54,R_1nOdOb51CUZiE4Z,,,,,47.66889954,-117.4369049,anonymous,EN,,,Very appropriate,,I think it's appropriate because the conditions of the test are varied enough to give good data.  It's not a terrible risk for patients since the infections are already occurring and this might give an insight into how best to minimize this.,Male,White,53,Some College,"Between $20,000 and $40,000",Strongly disagree,Somewhat disagree,Strongly agree,4,Unknown
8/3/17 13:50,8/3/17 13:54,IP Address,68.11.99.132,100,256,TRUE,8/3/17 13:54,R_2157X1uchoMLL8K,,,,,30.02349854,-90.01029968,anonymous,EN,,Somewhat appropriate,,,The hospital director wants to inform patients about the possible side effects of inserting a plastic tube into a large vein.  This should lead to a patient better understanding of the risks and rewards for this treatment.,Male,Black/African-American,39,Four-Year College Degree,"Between $40,000 and $60,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:53,8/3/17 13:54,IP Address,198.27.209.168,100,41,TRUE,8/3/17 13:54,R_2zCkYfL2I4YsnMc,,,,,37.76069641,-122.4841995,anonymous,EN,,Somewhat appropriate,,,its not a study if there is no control group,Female,White,21,Four-Year College Degree,"Between $40,000 and $60,000",Somewhat disagree,Somewhat disagree,Somewhat disagree,8,Unknown
8/3/17 13:50,8/3/17 13:54,IP Address,69.121.226.95,100,232,TRUE,8/3/17 13:54,R_1ooN7dYHSrMi7my,,,,,41.75590515,-73.2154007,anonymous,EN,,Somewhat appropriate,,,"I think it would bring peace of mind to the patients, but it does not guarantee that the Doctor who would be performing the procedure is confident or knowledgeable.  ",Female,White,31,Some College,"Between $40,000 and $60,000",Somewhat agree,Neither agree nor disagree,Somewhat agree,9,Unknown
8/3/17 13:48,8/3/17 13:54,IP Address,205.167.188.33,100,384,TRUE,8/3/17 13:54,R_3oSBs8B5LcW7rk4,,,,,35.11369324,-80.60829926,anonymous,EN,,,Somewhat inappropriate,,"all safety precautions should be in plain sight.
all patients should be able to decide which option they want",Female,White,47,Some College,"Between $80,000 and $100,000",Somewhat agree,Neither agree nor disagree,Somewhat agree,9,Unknown
8/3/17 13:51,8/3/17 13:54,IP Address,24.130.26.243,100,175,TRUE,8/3/17 13:54,R_ywkGbPhK3I3gAV3,,,,,37.91799927,-122.3031998,anonymous,EN,,Very appropriate,,,Patients and providers should be made aware of all pertinent safety precautions of procedures they are undergoing. It is the responsible and ethical thing to do.,Male,Asian,43,Four-Year College Degree,"More than $100,000",Neither agree nor disagree,Somewhat agree,Somewhat agree,9,Unknown
8/3/17 13:52,8/3/17 13:54,IP Address,149.255.33.155,100,120,TRUE,8/3/17 13:55,R_dj5OS05dXID5rZn,,,,,41.84829712,-87.65170288,anonymous,EN,,,Somewhat appropriate,,I think it is important to do studies like this on the population. This is the only way to test in real world situations what method is better for informing patients about aftercare.,Female,White,31,Some College,"Between $60,000 and $80,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:52,8/3/17 13:55,IP Address,66.215.25.67,100,184,TRUE,8/3/17 13:55,R_2PzKK9PgRnRUD5h,,,,,34.06159973,-118.0818024,anonymous,EN,,,Very inappropriate,,A hospital should not perform experiments on unknowing patients. Patients should have the rights to completely understand the situation so they can decide themselves.,Male,Hispanic of Latino,40,Four-Year College Degree,"Between $80,000 and $100,000",Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,9,Unknown
8/3/17 13:52,8/3/17 13:55,IP Address,47.34.9.186,100,159,TRUE,8/3/17 13:55,R_3QSHt5M9VruxQt7,,,,,43.26260376,-89.84670258,anonymous,EN,Somewhat appropriate,,,,"It sounds like a measure to help the doctors and to protect patients. It might be a little embarrassing for the doctors, but overall it is in the patient's best interests. ",Female,White,47,Four-Year College Degree,"Between $40,000 and $60,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:53,8/3/17 13:55,IP Address,107.77.211.54,100,117,TRUE,8/3/17 13:55,R_1FCUG2IcOqbolV6,,,,,37.73989868,-121.4262009,anonymous,EN,,,Very inappropriate,,There is no control group. ,Female,White,25,Four-Year College Degree,"Between $80,000 and $100,000",Strongly disagree,Somewhat disagree,Strongly agree,4,Unknown
8/3/17 13:52,8/3/17 13:55,IP Address,24.254.133.26,100,167,TRUE,8/3/17 13:55,R_2wBPJakO04lw8mR,,,,,37.21409607,-80.0625,anonymous,EN,,Somewhat appropriate,,,I think the poster will serve as a reminder as to the importance of using all safety precautions to minimize the risk of infection to the patient. I don't think the poster is harmful because it represents the greater good.,Female,White,47,Some College,"More than $100,000",Neither agree nor disagree,Strongly disagree,Strongly agree,5,Unknown
8/3/17 13:52,8/3/17 13:56,IP Address,67.1.203.114,100,191,TRUE,8/3/17 13:56,R_3F3Wq6HbJj7Iedu,,,,,32.22169495,-110.9264984,anonymous,EN,,,,Somewhat inappropriate,"It seems to basically be flipping a coin as to what will be the outcome. Other factors at play will influence how much the infections can be reduced. For something this serious, a more scientific effort should be made instead of just how the doctor can view the information.",Male,White,40,Four-Year College Degree,"Between $40,000 and $60,000",Somewhat agree,Neither agree nor disagree,Somewhat agree,9,Unknown
8/3/17 13:53,8/3/17 13:55,IP Address,73.235.251.208,100,156,TRUE,8/3/17 13:56,R_1rvtErNJNTUaYgk,,,,,38.01989746,-121.3806,anonymous,EN,Very appropriate,,,,It will help the doctor remember safety precautions. It will also provide patients with a sense of comfort knowing the doctor is wearing the badge.,Male,Hispanic of Latino,28,Some College,"Between $60,000 and $80,000",Strongly disagree,Strongly disagree,Strongly agree,3,Unknown
8/3/17 13:53,8/3/17 13:56,IP Address,71.89.188.237,100,145,TRUE,8/3/17 13:56,R_3MhQaqtpFhQTzyK,,,,,44.45320129,-83.54090118,anonymous,EN,Very appropriate,,,,"I believe that what the doctor is doing by making infections more scarce is a step in the right direction. There will always be that case where nothing was able to be done and something causes infection, but Im glad that this doctor is trying to do his best.",Female,White,30,Some College,"Between $20,000 and $40,000",Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,8,Unknown
8/3/17 13:54,8/3/17 13:56,IP Address,72.28.20.237,100,151,TRUE,8/3/17 13:56,R_31crpXm075oub3J,,,,,41.43490601,-75.41239929,anonymous,EN,,,,Very appropriate,"It seems like a reasonable idea, that is both low cost and doesn't appear to have any downside. With no real possibility for harm to patients there is no reason not to test the director's idea.",Male,White,28,Four-Year College Degree,"Between $20,000 and $40,000",Neither agree nor disagree,Somewhat disagree,Somewhat agree,7,Unknown
8/3/17 13:54,8/3/17 13:57,IP Address,108.232.31.34,100,183,TRUE,8/3/17 13:57,R_27j6GgRhyQLOLxo,,,,,32.9954071,-117.0753021,anonymous,EN,Very appropriate,,,,"I think it's completely appropriate to have a checklist handy of steps to help prevent infections, I think it would help cut down on infections if both the doctor and the patient know what the proper procedure is.",Female,White,32,Some College,"Between $80,000 and $100,000",Strongly disagree,Strongly disagree,Somewhat agree,4,Unknown
8/3/17 14:00,8/3/17 14:03,IP Address,170.140.214.241,100,172,TRUE,8/3/17 14:03,R_2uNYoXgHyngmO7j,,,,,33.79519653,-84.32479858,anonymous,EN,,,,Very appropriate,"It seems like a fair and reasonable way to determine which method works the best.  It wouldn't endanger anyone, since both things will be an improvement on the previous method.",Female,White,40,Four-Year College Degree,"Between $40,000 and $60,000",Strongly agree,Somewhat disagree,Somewhat agree,9,Unknown
8/3/17 14:01,8/3/17 14:04,IP Address,98.163.200.250,100,147,TRUE,8/3/17 14:04,R_2duU69mNL3QzU3g,,,,,30.00959778,-90.06340027,anonymous,EN,,,Somewhat inappropriate,,I think it is inappropriate because he's experimenting on people's health and life. There is no mention of whether the patients have given their consent for the experiment.,Female,"Black/African-American,Hispanic of Latino",25,Some Graduate School,"Less than $20,000",Somewhat agree,Strongly disagree,Somewhat agree,7,Unknown
8/3/17 14:05,8/3/17 14:06,IP Address,75.107.205.5,100,70,TRUE,8/3/17 14:06,R_3QU6l67mOtvGH0B,,,,,29.75770569,-82.84960175,anonymous,EN,,Somewhat appropriate,,,Patients deserve to know these details. ,Female,White,49,Four-Year College Degree,"Between $40,000 and $60,000",Somewhat agree,Neither agree nor disagree,Somewhat agree,9,Unknown
8/3/17 14:16,8/3/17 14:17,IP Address,76.116.251.92,100,48,TRUE,8/3/17 14:17,R_TvdV6E77sBluUxP,,,,,39.76150513,-75.12449646,anonymous,EN,Somewhat appropriate,,,,The decision is appropriate if there is a good chance of it working.,Male,White,20,Some College,"Between $60,000 and $80,000",Somewhat disagree,Strongly disagree,Somewhat agree,5,Unknown
8/3/17 14:17,8/3/17 14:18,IP Address,98.243.171.73,100,74,TRUE,8/3/17 14:18,R_2xzVkB4WFFrz6qq,,,,,42.26679993,-83.85620117,anonymous,EN,,,Somewhat inappropriate,,it doesn't seem right that patients would be randomly assigned. i feel they should have a choice in their own treatment. ,Female,White,32,Four-Year College Degree,"Less than $20,000",Strongly agree,Neither agree nor disagree,Somewhat agree,10,Unknown
8/3/17 14:17,8/3/17 14:20,IP Address,98.223.219.154,100,185,TRUE,8/3/17 14:20,R_20kIaXp9lTkYwzn,,,,,42.01519775,-87.99009705,anonymous,EN,,,,Somewhat inappropriate,"I think simply running an experiment on something that is dealing with life or death in such a casual way or decision is somewhat inappropriate. I wouldn't put it was very inappropriate but we are talking about peoples lives and infections. I think through only options we can see the best way to reduce infections without risking patients who are put under this experiment, simply looking a year later at survival rates to see which one is better sort of puts one side towards failure, which is going to bring along more deaths.",Male,White,22,Some College,"Between $80,000 and $100,000",Strongly disagree,Somewhat disagree,Somewhat agree,5,Unknown
8/3/17 14:20,8/3/17 14:23,IP Address,201.170.32.105,100,197,TRUE,8/3/17 14:23,R_2c0nESF7HSVOGod,,,,,32.4355011,-116.9168015,anonymous,EN,,,,Somewhat inappropriate,"It's wrong to play with people's lives, but there must be a way to find out wich method is better. ",Female,Hispanic of Latino,22,Four-Year College Degree,"Between $20,000 and $40,000",Strongly disagree,Strongly agree,Strongly disagree,11,Unknown
8/3/17 14:36,8/3/17 14:37,IP Address,38.95.109.54,100,77,TRUE,8/3/17 14:37,R_1JIyhj9jCd3NOiY,,,,,34.05439758,-118.2440033,anonymous,EN,Neither inappropriate nor appropriate,,,,I don't think it would really make a big difference. Doctors know all of that information already.,Male,Hispanic of Latino,23,Four-Year College Degree,"Between $40,000 and $60,000",Neither agree nor disagree,Somewhat disagree,Somewhat agree,7,Unknown
8/3/17 12:20,8/3/17 12:22,IP Address,173.22.91.17,6,107,FALSE,8/3/17 17:24,R_3elh2cmqskrxvwB,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:31,8/3/17 12:31,IP Address,157.248.64.20,6,4,FALSE,8/3/17 17:24,R_2aEyp95nVsNX3EY,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:39,8/3/17 12:39,IP Address,172.56.30.186,6,20,FALSE,8/3/17 17:24,R_1oAclek0qfFrSud,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:51,8/3/17 12:51,IP Address,172.7.24.188,6,19,FALSE,8/3/17 17:24,R_pfkWYI0ThFWYfrH,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:51,8/3/17 12:51,IP Address,24.95.146.60,6,26,FALSE,8/3/17 17:24,R_2TS0pDgZ7zQU46g,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:13,8/3/17 13:14,IP Address,96.36.9.12,6,72,FALSE,8/3/17 17:24,R_2xDk8c0INZO0CNy,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:22,8/3/17 13:23,IP Address,184.158.246.89,6,27,FALSE,8/3/17 17:24,R_2dYgY09ZVUAW9TS,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:22,8/3/17 13:22,IP Address,66.75.32.64,6,8,FALSE,8/3/17 17:24,R_3Eyi8Y9WIuamyNs,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:23,8/3/17 13:24,IP Address,73.248.236.5,6,64,FALSE,8/3/17 17:24,R_Os4T1HPN20pDgYN,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:29,8/3/17 13:30,IP Address,67.197.115.106,6,53,FALSE,8/3/17 17:24,R_vrdo2nqEMWpkiT7,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:29,8/3/17 13:30,IP Address,174.21.20.102,6,37,FALSE,8/3/17 17:24,R_SIWgw2GxH6Oauat,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:51,8/3/17 13:51,IP Address,67.8.98.159,6,5,FALSE,8/3/17 17:24,R_3MEyCljuPMOGFlm,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:47,8/3/17 13:55,IP Address,107.210.102.213,6,505,FALSE,8/3/17 17:24,R_24HpalDUsWHaxER,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 14:18,8/3/17 14:18,IP Address,173.31.255.207,6,9,FALSE,8/3/17 17:24,R_3j0dt26sp3kItOg,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:17,8/3/17 12:18,IP Address,68.185.135.185,6,35,FALSE,8/3/17 17:26,R_20PtwX7gML3gkOj,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:17,8/3/17 12:19,IP Address,68.119.71.212,38,149,FALSE,8/3/17 17:26,R_2ByqbbW8thHUBYa,,,,,,,anonymous,EN,,Very appropriate,,,"Anything delineating a medical procedure is appropriate to put in a medical environment, especially if it's thought to be helpful. ",,,,,,,,,0,Unknown
8/3/17 12:18,8/3/17 12:19,IP Address,47.32.242.54,6,8,FALSE,8/3/17 17:26,R_TcqUQ5S2M6lpAZP,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:20,8/3/17 12:21,IP Address,173.217.105.151,6,22,FALSE,8/3/17 17:26,R_1lnr9KiK08ediOV,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:31,8/3/17 12:31,IP Address,184.99.241.142,6,8,FALSE,8/3/17 17:26,R_2CdZwv8QsIlq09p,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:47,8/3/17 12:47,IP Address,98.180.147.13,6,7,FALSE,8/3/17 17:26,R_2YtuapoMgWOgCZK,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:38,8/3/17 13:39,IP Address,69.132.60.56,6,49,FALSE,8/3/17 17:26,R_1FCH2ehoSDiYX4M,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:27,8/3/17 13:28,IP Address,71.184.241.232,6,30,FALSE,8/3/17 17:26,R_2DXPnBEM5tLKbnD,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:14,8/3/17 13:15,IP Address,71.83.244.72,6,19,FALSE,8/3/17 17:26,R_1l4R0JdsvpRU4VN,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:33,8/3/17 12:33,IP Address,174.124.212.9,6,10,FALSE,8/3/17 17:26,R_3L24wAM73r1WRwM,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:31,8/3/17 13:32,IP Address,108.236.120.154,6,34,FALSE,8/3/17 17:26,R_3fVnEhspQyvJkbq,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:11,8/3/17 12:13,IP Address,159.240.11.70,38,117,FALSE,8/3/17 17:27,R_1nUsekSYE52VDCX,,,,,,,anonymous,EN,,Somewhat inappropriate,,,a,,,,,,,,,0,Unknown
8/3/17 12:18,8/3/17 12:19,IP Address,65.34.137.52,6,5,FALSE,8/3/17 17:27,R_2CNuAbhoSi4O515,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:20,8/3/17 12:20,IP Address,173.90.232.160,6,40,FALSE,8/3/17 17:27,R_2wAGE5hMJi2EdOU,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:20,8/3/17 12:22,IP Address,70.44.106.168,6,70,FALSE,8/3/17 17:27,R_DIhcRV97plVUswN,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:17,8/3/17 13:18,IP Address,71.120.115.238,6,87,FALSE,8/3/17 17:27,R_3Gkre8gZnlMRn6b,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:08,8/3/17 13:08,IP Address,108.230.214.89,6,7,FALSE,8/3/17 17:27,R_2WDngbvQLv8F58H,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:31,8/3/17 13:31,IP Address,160.3.0.129,6,10,FALSE,8/3/17 17:27,R_DcqzCBaaLUtEUh3,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:36,8/3/17 13:39,IP Address,70.170.12.230,6,192,FALSE,8/3/17 17:27,R_2wH0k84GhFUJLU5,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:47,8/3/17 13:47,IP Address,108.75.11.35,6,20,FALSE,8/3/17 17:27,R_1Ei1wYHe8mWegmy,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:50,8/3/17 13:50,IP Address,98.215.50.157,6,2,FALSE,8/3/17 17:27,R_21zFym9Dx640XXI,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 12:19,8/3/17 12:20,IP Address,72.185.198.249,6,41,FALSE,8/3/17 17:40,R_10MFyAwcKkjhbYJ,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
8/3/17 13:12,8/3/17 13:12,IP Address,98.14.147.169,6,6,FALSE,8/3/17 17:40,R_3QStmV23wQLJqMX,,,,,,,anonymous,EN,,,,,,,,,,,,,,0,
