StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,xA1,xB1,xAB1,xA2,xB2,xAB2,xA3,xB3,xAB3,xA4,xB4,xAB4,xA5,xB5,xAB5,xA6,xB6,xAB6,xA7,xB7,xAB7,FreeResponse,PlantFood,GenesAnswer,Earth,Radioact,Lasers,Electrons,Continents,Gender,Antibiotics,degree,Degree_spec,God,Intuition,Science,Sex,Race/Ethnicity,Age,Education,Income,SC0,SC1
2017-10-28 13:25:32,2017-10-28 13:29:28,0,173.53.61.145,100,235,1,2017-10-28 13:29:28,R_2VlKmBa5RMKCSK4,,,,,37.733795166016,-77.88809967041,anonymous,EN,,,,,,,,,,,,,,,,,,,,3,,"I've always been on the fence about unemployment compensation. While I have been unemployed in the past and would have loved to receive some income during that time, I don't believe everyone uses it properly. On top of that, I'm unsure of the 12-month requirement in the above scenario. It seems like quite a long time to wait in order to qualify for compensation.",2,1,1,2,2,1,1,1,2,2,,2,1,5,2,3,28,4,3,9,4
2017-10-28 13:28:43,2017-10-28 13:30:49,0,100.0.100.83,100,126,1,2017-10-28 13:30:49,R_2wgChuH9sq7oC5K,,,,,42.054306030273,-71.37149810791,anonymous,EN,,4,,,,,,,,,,,,,,,,,,,,"It makes sense. Drug B will help the patients health, and it has been approved by the US Food and Drug Administration.",2,1,1,1,2,1,1,2,2,2,,4,4,5,1,3,27,4,4,7,9
2017-10-28 13:26:52,2017-10-28 13:31:20,0,76.20.99.81,100,268,1,2017-10-28 13:31:21,R_UcBMWp5AvFWlGtb,,,,,37.411499023438,-120.50389862061,anonymous,EN,,,,,,,1,,,,,,,,,,,,,,,The CEO is looking out for his employees and encouraging them to think of the future. This also increases faith and goodwill between the company and its workers.,2,1,1,2,2,1,1,2,1,2,,1,1,4,1,2,18,2,4,7,4
2017-10-28 13:23:02,2017-10-28 13:31:58,0,174.17.212.243,100,536,1,2017-10-28 13:31:59,R_25MhZn4kjwS5Zxa,,,,,33.435699462891,-111.91709899902,anonymous,EN,,,,,3,,,,,,,,,,,,,,,,,"For starters, Western medicine treats the problem at the surface instead of looking for a root cause to the problem; i.e., why do you have high blood pressure in the first place?  Secondly, only treating the high blood pressure instead of the overall health, such as gut health and nascent iodine for the thyroid, is incomplete care.  The pharmaceutical industry largely came about because psychopathic robber-barons (such as the Rockefellers) wanted to control healthcare.",2,1,1,2,2,1,1,1,2,1,Life Sciences,3,3,4,1,3,31,3,6,9,8
2017-10-28 13:26:40,2017-10-28 13:33:31,0,73.241.184.196,100,410,1,2017-10-28 13:33:31,R_1LtjXM5fGfiXdrp,,,,,38.024002075195,-122.54000091553,anonymous,EN,,,,,,,,,,,,,,,,,,,,,4,"Unemployment is unavoidable evil in capitalist, so if you really want to somehow address this isse - you must financially assist unemployed one way or another",2,1,1,2,2,1,1,1,2,2,,1,1,5,2,3,34,6,6,9,3
2017-10-28 13:30:23,2017-10-28 13:33:49,0,108.185.234.87,100,205,1,2017-10-28 13:33:49,R_szfZJwxBvyLzNrH,,,,,34.406494140625,-118.4015045166,anonymous,EN,,,,,,,,,,,,,,,,,,,5,,,"the stipend gives them a way to live while they go out to find a job. it is pragmatic, but also motivating.",2,1,1,2,2,1,1,1,2,2,,1,2,3,2,3,58,4,2,9,6
2017-10-28 13:22:51,2017-10-28 13:34:06,0,76.188.210.5,100,674,1,2017-10-28 13:34:06,R_0D0gh9Lwo9bjLaN,,,,,41.448501586914,-82.018600463867,anonymous,EN,,,,,,,,,,,,,,,,,,1,,,,"Med Assistants don't know what doctor's know or qualify It take years of extensive training to be doctor and the time frame the Med Assistant to learn what doctor know is impossible. ",2,1,1,2,2,2,1,1,2,1,Med adminstative assistant,1,1,1,2,1,37,3,1,8,7
2017-10-28 13:31:19,2017-10-28 13:34:29,0,74.138.236.244,100,190,1,2017-10-28 13:34:29,R_2corIfoBUhsUnIS,,,,,38.251693725586,-85.765403747559,anonymous,EN,,,,,,,,,,,,,,4,,,,,,,,I think he is thinking of thier future. he is giving them job opportuities. He sounds like a nice man,2,1,1,2,1,1,1,2,2,2,,4,4,4,1,3,38,3,3,7,10
2017-10-28 13:32:44,2017-10-28 13:35:38,0,73.171.98.126,100,174,1,2017-10-28 13:35:39,R_3EiIYexQmj40lk5,,,,,37.266906738281,-80.432502746582,anonymous,EN,,,,,,,,,,,,,,,,,,5,,,,"It is good A-B testing for their advertisement which ad will bring the most people. The idea is a good one. ",2,1,1,2,2,1,1,1,1,2,,3,4,3,2,3,43,5,2,8,10
2017-10-28 13:33:06,2017-10-28 13:35:38,0,76.110.137.132,100,151,1,2017-10-28 13:35:38,R_3h5fXiZstVZMfTw,,,,,24.585693359375,-81.680999755859,anonymous,EN,,,,,,,3,,,,,,,,,,,,,,,I don't think the number of funds is usually a reason why people don't invest. More choices aren't always a good thing either.,2,1,1,2,2,1,1,1,2,1,Zoology,1,1,5,1,3,27,4,3,9,3
2017-10-28 13:30:54,2017-10-28 13:35:40,0,75.73.135.166,100,285,1,2017-10-28 13:35:40,R_3rGKHCWO37Ki7Ih,,,,,44.746704101562,-93.500396728516,anonymous,EN,,,,,,,,,2,,,,,,,,,,,,,"While I think the CEO's efforts are admirable, I think he's going about it wrong.  People should be allowed to have all of the information and make the decision for themselves.  If they choose not to enroll, so be it.",2,1,1,2,2,2,1,1,2,2,,1,1,5,1,3,35,4,5,8,3
2017-10-28 13:31:28,2017-10-28 13:35:54,0,63.153.253.88,100,266,1,2017-10-28 13:35:54,R_D2ff4ZTBSPYyaIN,,,,,41.60139465332,-93.682899475098,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,"He's not choosing an expensive drug. It's affordable and patients can tolerate side effects. I think sometimes though this should be modified if a patient isn't tolerating the medicine to another one on the market. ",2,1,1,2,2,1,1,1,2,2,,2,2,4,2,3,25,4,3,9,6
2017-10-28 13:33:46,2017-10-28 13:36:02,0,47.218.237.125,100,136,1,2017-10-28 13:36:02,R_22J1t8YOaKE5spB,,,,,30.567001342773,-96.283699035645,anonymous,EN,,,,,5,,,,,,,,,,,,,,,,,"He prescribed what he thought would be best for them. That's what he should do. ",2,1,1,2,2,1,1,1,2,1,Molecular & Cell Biology,1,1,5,1,3,23,5,2,9,3
2017-10-28 13:33:37,2017-10-28 13:36:35,0,174.53.190.128,100,178,1,2017-10-28 13:36:36,R_2QzgLohnxgL8yTC,,,,,44.935806274414,-93.163101196289,anonymous,EN,,,,,,,,,,,,,3,,,,,,,,,I am not sure what kind of charity it is. It could be appropriate based on what kind of charity it is - maybe one for huge household repairs that could make a place unlivable for those who are poor and don't have emergency income to repair a roof? Then I think it would be appropriate. But we need context.,2,1,1,2,1,1,1,2,2,2,,1,2,5,2,3,28,4,2,7,4
2017-10-28 12:54:57,2017-10-28 13:37:04,0,99.185.27.47,100,2526,1,2017-10-28 13:37:04,R_2EjfI56nkpzYbcf,,,,,38.549102783203,-90.319900512695,anonymous,EN,,,,,,,,,,,4,,,,,,,,,,,"Research has shown this is an option that could have positive outcomes for students. It doesn’t directly affect students though, so it’s possible it might be ineffective.",2,1,1,2,2,1,1,1,2,2,,1,2,4,2,3,25,4,3,9,5
2017-10-28 13:35:04,2017-10-28 13:37:56,0,67.241.209.163,100,172,1,2017-10-28 13:37:57,R_w0irudi3sBo8jN7,,,,,44.863494873047,-68.840202331543,anonymous,EN,,,,,,,,,,,4,,,,,,,,,,,I believe allowing the teachers extra break time will refresh them. This will help them to be more relaxed and rejuvenated when it is time to teach again.,2,1,1,2,2,1,1,1,2,2,,2,1,4,1,"2,3",29,4,3,9,5
2017-10-28 13:35:37,2017-10-28 13:38:16,0,68.32.71.138,100,158,1,2017-10-28 13:38:16,R_1GPmIuERyFZhY6u,,,,,43.014099121094,-85.600898742676,anonymous,EN,,,,,,,,,,,,,,5,,,,,,,,The director is extremely giving for allowing that program. I wish more people were like him in the world.,2,1,1,2,2,1,1,2,2,1,Computer Networking,1,1,5,1,3,30,4,6,8,3
2017-10-28 13:35:36,2017-10-28 13:38:42,0,64.107.147.130,100,186,1,2017-10-28 13:38:43,R_1lfnEDpwoRmBKJy,,,,,41.506103515625,-87.736999511719,anonymous,EN,,,,,,,,,,,,,,,,,4,,,,,Need to know if there is something comparable to the position. What are the outcomes and will the personnel make a difference.,2,2,1,2,1,2,1,1,1,2,,5,4,4,2,1,56,4,3,5,11
2017-10-28 13:33:56,2017-10-28 13:39:25,0,24.179.125.17,100,328,1,2017-10-28 13:39:26,R_2zjO0jKVcChSNDa,,,,,42.356704711914,-72.586402893066,anonymous,EN,,,,,,4,,,,,,,,,,,,,,,,"Since both drugs are appropriate he wants to go a step further and learn which is better with his group of patients rather than choosing randomly. ",2,1,1,2,2,1,1,1,2,2,,4,2,5,2,3,74,6,4,9,7
2017-10-28 13:36:45,2017-10-28 13:40:16,0,71.71.44.90,100,211,1,2017-10-28 13:40:16,R_1Lcypbwrr0IEMv3,,,,,36.096801757812,-80.002700805664,anonymous,EN,,,,,,,,,,,,,,,,,,,,4,,It seems like a good plan. I may shorten it down to 6 months jobless. But otherwise it would benefit the people.,2,1,1,1,1,1,1,2,1,2,,4,2,3,1,3,23,6,2,5,9
2017-10-28 13:37:44,2017-10-28 13:41:19,0,104.236.16.26,100,215,1,2017-10-28 13:41:20,R_Q6yVbE41YfjtSiR,,,,,40.832595825195,-74.130699157715,anonymous,EN,,,,,,,,,,,,5,,,,,,,,,,Whatever it takes to get the kids to pay attention in class. Whatever works is fairgame,1,1,1,2,1,1,1,1,1,2,,4,2,4,1,3,36,6,1,6,8
2017-10-28 13:34:43,2017-10-28 13:41:33,0,152.13.33.77,100,409,1,2017-10-28 13:41:33,R_31aSY29WYcr45xc,,,,,36.066101074219,-79.806701660156,anonymous,EN,,,,,,,,,,,,,,,,,,,5,,,I chose that congress' decision was very appropriate because it is great that they are helping unemployed people until they find a job. The people are also receiving some source of income even though they aren't working. This should motivate them to want to find a job.,2,1,1,2,1,1,1,1,1,2,,3,3,3,2,3,20,3,6,7,9
2017-10-28 13:36:01,2017-10-28 13:42:07,0,24.158.174.100,100,366,1,2017-10-28 13:42:08,R_3nHtvNqZGQue4Ez,,,,,34.74169921875,-84.763496398926,anonymous,EN,,,,,,,,,,,,,,,,,,,,,3,"I feel that since this was an experiment where no one was hurt and it was being conducted for the betterment of all, it is neither appropriate nor inappropriate. These conditions were set forth to find the reaction of the people being experimented on.",2,1,1,2,2,1,1,1,1,1,Electrical Engineering,5,4,5,1,2,43,3,3,8,10
2017-10-28 13:39:16,2017-10-28 13:42:19,0,98.250.214.141,100,182,1,2017-10-28 13:42:19,R_3hiQcFdetN16D06,,,,,42.91340637207,-85.705299377441,anonymous,EN,,,,,,,,,,,,,,,2,,,,,,,"I think it is great the director is helping people out. However, why do some people get the choice of having a roof over their head and other people get trained for work skills? If there are no jobs in the country, what good are the trained working skills going to do for them?",2,1,1,2,1,1,1,2,1,2,,1,1,5,1,3,27,4,2,6,3
2017-10-28 13:38:40,2017-10-28 13:42:52,0,66.190.21.111,100,252,1,2017-10-28 13:42:53,R_3G1AcgzLwDPqsjk,,,,,42.997604370117,-90.133102416992,anonymous,EN,,,,,,,,,,5,,,,,,,,,,,,"I think of teaching in the same way as other career paths - money is a motivator.  Rewarding teachers for a job well done provides incentive and increases their workplace contentment.  That being said, I would stipulate that teachers are meeting/exceeding their benchmarks to qualify.",2,1,1,2,1,1,1,1,1,2,,5,3,4,2,3,27,4,3,7,10
2017-10-28 13:39:09,2017-10-28 13:43:03,0,76.103.74.154,100,233,1,2017-10-28 13:43:03,R_2COjIPq43Vvh66D,,,,,37.773498535156,-122.27880096436,anonymous,EN,,,5,,,,,,,,,,,,,,,,,,,The study is appropriate to determine which drug will work the best.,2,1,1,2,2,1,1,2,2,2,,1,1,5,2,3,26,4,4,8,3
2017-10-28 13:39:42,2017-10-28 13:43:05,0,173.175.232.145,100,203,1,2017-10-28 13:43:06,R_Op3ON7X3S2UcFMJ,,,,,32.923400878906,-97.081001281738,anonymous,EN,,4,,,,,,,,,,,,,,,,,,,,"If the drug is safe and approved, it seems like a good decision, although if Drug A has less side effects it might be a better choice",2,1,1,2,2,1,1,1,2,2,,2,1,5,1,3,38,4,6,9,4
2017-10-28 13:37:03,2017-10-28 13:43:06,0,209.74.114.209,100,363,1,2017-10-28 13:43:07,R_pFTwSvXLPr6qMWl,,,,,42.68620300293,-85.451499938965,anonymous,EN,,,,,,,,4,,,,,,,,,,,,,,its good for the owner to try to help his employees. But not completely his business what they do.,2,1,1,2,2,2,1,2,2,2,,2,2,4,1,3,34,2,2,7,6
2017-10-28 13:36:21,2017-10-28 13:43:50,0,45.25.93.178,100,449,1,2017-10-28 13:43:50,R_1rw4FDVM5H2OFcO,,,,,31.995101928711,-81.272300720215,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,The CEO is hiding information from some employees.,2,1,1,2,2,1,1,1,2,2,,2,1,5,2,3,55,3,2,9,4
2017-10-28 13:42:34,2017-10-28 13:46:16,0,71.53.92.127,100,222,1,2017-10-28 13:46:17,R_0URjvlJ6UrKNO6t,,,,,31.029098510742,-97.853500366211,anonymous,EN,,,,,,,,,,,,,,5,,,,,,,,It might be the best help for them.,2,1,1,2,2,2,1,1,2,2,,4,2,5,2,3,44,3,2,8,7
2017-10-28 13:41:09,2017-10-28 13:46:43,0,38.77.35.166,100,334,1,2017-10-28 13:46:44,R_1lfzrm1OEyEI3bZ,,,,,44.376495361328,-73.423202514648,anonymous,EN,4,,,,,,,,,,,,,,,,,,,,,Doctor Jones has made sure that the drug has been government approved first before offering it to his patients. He has also chosen a drug that is affordable and has checked out the side affects. This shows responsibility of the doctor.,2,1,1,2,2,1,1,1,1,1,Geography,4,3,4,1,3,43,6,2,8,9
2017-10-28 13:37:08,2017-10-28 13:47:12,0,76.168.70.39,100,604,1,2017-10-28 13:47:13,R_2EfMxa2oqijovk1,,,,,33.921600341797,-118.24530029297,anonymous,EN,,,,5,,,,,,,,,,,,,,,,,,"The reason I chose this option is because both drugs A and B are used to treat high blood pressure. So, in this regard Doctor Jones's decision in prescribing drug A to his patients is very appropriate as the others doctors in this walk-in clinic either prescribe drug A or prescribe drug B to treat high blood pressure.   ",2,1,1,2,2,2,1,1,2,2,,3,2,4,1,3,25,4,1,8,7
2017-10-28 13:42:46,2017-10-28 13:47:45,0,108.80.48.210,100,298,1,2017-10-28 13:47:45,R_ahgl5SU6RyCXr9L,,,,,34.12809753418,-118.28929901123,anonymous,EN,,,,,,,,,,,,,,,,,4,,,,,"It's wonderful to provide for a nation that cannot fend for itself. I think it's appropriate for congress to enact this measure, but at the same time I wish more focus could be made toward our own healthcare crisis. ",2,1,1,2,2,1,1,1,2,2,,1,1,5,1,3,33,4,3,9,3
2017-10-28 13:44:26,2017-10-28 13:47:51,0,73.74.27.10,100,204,1,2017-10-28 13:47:56,R_2aFWuyDQ8pHdBny,,,,,41.813003540039,-87.713401794434,anonymous,EN,,,1,,,,,,,,,,,,,,,,,,,"Unless he secured their explicit consent, this violates IRB rules and probably his profession's ethical standards. It's really icky to experiment on people without their knowledge and there is a long, racist history of this which is why we have IRB in the first place.",2,1,1,2,2,1,1,2,2,2,,1,2,3,1,3,36,6,4,8,6
2017-10-28 13:44:58,2017-10-28 13:48:07,0,184.53.49.100,100,189,1,2017-10-28 13:48:08,R_3lDkaAPCgj2OqOM,,,,,39.768402099609,-86.157997131348,anonymous,EN,,,,,,,,,,,,,,,,,,,,,4,"I think its a decent idea, as it can help see which way is better to help with unemployment. ",2,1,1,2,1,2,1,1,2,2,,1,2,5,1,3,24,3,2,7,4
2017-10-28 13:43:21,2017-10-28 13:48:29,0,173.91.66.83,100,308,1,2017-10-28 13:48:30,R_1gzGFMgSul5ya4M,,,,,41.881393432617,-80.392700195312,anonymous,EN,,5,,,,,,,,,,,,,,,,,,,,It has been approved for use and would save the patients money.,2,1,1,2,2,2,1,1,1,2,,1,3,3,2,3,48,2,4,7,7
2017-10-28 13:46:01,2017-10-28 13:49:13,0,76.171.27.6,100,191,1,2017-10-28 13:49:13,R_2diLKvORXrT8DrG,,,,,33.951705932617,-118.29560089111,anonymous,EN,,,,,,,,,,,,,4,,,,,,,,,He used the money to give something to poor people that they need. The lower income people presumably had a greater need.,2,1,1,2,2,1,1,2,2,1,Mathematics,3,1,5,2,3,55,6,3,8,5
2017-10-28 13:44:20,2017-10-28 13:49:52,0,24.158.114.17,100,332,1,2017-10-28 13:49:53,R_2OYJBXrxzNJylCO,,,,,35.857192993164,-84.017700195312,anonymous,EN,,,,,,5,,,,,,,,,,,,,,,,"If the drugs treat the same problem, are both affordable, both have limited side affects, and the doctor receives no kick-backs from either drug company, the frequency or randomness of the prescription doesn't matter, in my opinion. ",2,1,1,2,2,1,1,1,1,2,,5,4,3,2,3,28,5,3,8,12
2017-10-28 13:46:40,2017-10-28 13:50:05,0,75.130.232.208,100,204,1,2017-10-28 13:50:05,R_20ZM28Ir4ty5BEi,,,,,42.289306640625,-71.794403076172,anonymous,EN,,,,,,,,,,,,4,,,,,,,,,,"I believe it's somewhat appropriate because these incentives will most likely lead to teachers being better at their job - which subsequently increases student outcomes. It's appropriate to implement whichever incentive gives better student outcomes so that both the teachers and the students will increase in their productivity / happiness. ",2,1,1,2,2,1,1,2,2,2,,1,1,4,1,3,25,4,3,8,4
2017-10-28 13:46:51,2017-10-28 13:50:21,0,65.191.193.45,100,209,1,2017-10-28 13:50:21,R_3RmxFLKLkSfv5Ql,,,,,35.193603515625,-79.461303710938,anonymous,EN,,,,5,,,,,,,,,,,,,,,,,,While both drugs are probably comparable with few differences I presume the doctor has researched both and decided A was the better alternative assuming he is not compensated.,2,1,1,2,2,1,1,1,2,1,Civil Engineering,4,4,4,1,3,47,4,3,9,10
2017-10-28 13:40:26,2017-10-28 13:50:38,0,63.225.198.80,100,612,1,2017-10-28 13:50:39,R_8H288aXl6jdkv8l,,,,,33.500701904297,-111.98290252686,anonymous,EN,,,,,,,,,,,1,,,,,,,,,,,"The conclusion about happiness is spurious.  It is just another excuse for the democrat teachers block to do less and less.  I have been an executive in business and people are more productive when they are challenged in their work.  I ran a training center as well, and instructor satisfaction comes from achieving excellent performance by students.",2,1,1,2,2,1,1,1,2,1,Mathematics,5,4,4,1,3,71,6,6,9,11
2017-10-28 13:48:15,2017-10-28 13:50:38,0,73.157.210.190,100,142,1,2017-10-28 13:50:38,R_1QhCiMt88RAk5pk,,,,,45.533203125,-122.68270111084,anonymous,EN,,,,,,,,,,,5,,,,,,,,,,,"It's not only supported by the research, but it's also a nice thing to do that has no obvious drawbacks. Seems like a no brainer.",2,1,1,2,2,1,1,1,2,1,Transportation Engineering,1,1,4,1,3,40,6,5,9,4
2017-10-28 13:49:51,2017-10-28 13:50:55,0,174.106.80.111,100,64,1,2017-10-28 13:50:55,R_wObeFo8hgRlr6sp,,,,,35.276000976562,-80.959503173828,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,good,1,1,2,2,1,1,1,1,1,1,yes,2,3,4,1,1,22,6,6,5,7
2017-10-28 13:48:03,2017-10-28 13:51:07,0,108.32.41.26,100,183,1,2017-10-28 13:51:07,R_1DIjPmnc7RcRpCA,,,,,40.473403930664,-79.990303039551,anonymous,EN,,,,,,,2,,,,,,,,,,,,,,,i think it is appropriate way to help encourage people to save for retirement. It may attract new workers having a company invested in your retirement future.,2,1,1,2,1,2,1,1,2,2,,5,4,3,2,1,41,4,2,7,12
2017-10-28 13:48:33,2017-10-28 13:51:37,0,12.43.88.120,100,184,1,2017-10-28 13:51:37,R_2v7E79eLVzDE8EF,,,,,39.915496826172,-88.891799926758,anonymous,EN,,,2,,,,,,,,,,,,,,,,,,,"I think that the patients need to know and be able to opt out of the experiment.  ",2,1,1,2,2,1,1,1,2,2,,4,4,3,2,3,36,4,4,9,11
2017-10-28 13:47:42,2017-10-28 13:52:29,0,67.249.179.190,100,286,1,2017-10-28 13:52:29,R_Zh3BRdT2nhF3yUx,,,,,43.076202392578,-75.006103515625,anonymous,EN,,,,,5,,,,,,,,,,,,,,,,,I think he chose what might be the best treatment for his patients. I don't think he would arbitrarily just choose a drug.,2,1,1,2,2,1,1,1,1,1,Social Science,4,2,4,2,3,28,3,1,8,8
2017-10-28 13:48:02,2017-10-28 13:52:50,0,66.138.170.149,100,287,1,2017-10-28 13:52:50,R_1d4dIsePF8D54ot,,,,,41.716598510742,-86.339599609375,anonymous,EN,,,,,,,,,,4,,,,,,,,,,,,"Education like any other endeavour only works if the overall function works,.
Expressed bluntly if all the kids turn out dumb as a box of rocks then somebody failed unless say The Kids are just genetic rejects sic.
So the idea of better pay is sound but only if performance goes up etc!.....",2,1,1,2,2,2,1,2,2,2,n.a.,4,3,3,1,3,53,3,2,7,10
2017-10-28 13:48:38,2017-10-28 13:52:52,0,71.35.110.135,100,254,1,2017-10-28 13:52:52,R_2dYEFFOpwfEUmiP,,,,,47.673797607422,-122.34190368652,anonymous,EN,,,,5,,,,,,,,,,,,,,,,,,"It seems reasonable that doctor Jones just wants to make sure that his patients get the best possible treatment for their high blood pressure. in his opinion, that option is Drug A, so it makes sense that he chooses to prescribe that.",2,1,1,2,1,1,1,2,2,1,Environmental Science,1,1,5,2,3,22,4,6,7,3
2017-10-28 13:45:57,2017-10-28 13:52:54,0,12.153.8.130,100,416,1,2017-10-28 13:52:55,R_Q4Ay2sHtQlwN041,,,,,36.64079284668,-87.471801757812,anonymous,EN,,,,,,,,,,,,,,,3,,,,,,,In a way it is messed up for the man to not help out in both ways but i also see why he is doing it. If you split it up in two groups you can see which one works better overall and that's what you should focus you're time and efforts more on anyways.,2,1,1,2,2,1,1,1,2,2,,4,3,4,1,3,19,2,2,9,9
