pid,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,PlantFood,PlantFood_Correct,GenesAnswer,GenesAnswer_Correct,Earth,Earth_Correct,Radioact,Radioact_Correct,Lasers,Lasers_Correct,Electrons,Electrons_Correct,Continents,Continents_Correct,Gender,Gender_Correct,Antibiotics,Antibiotics_Correct,degree,Degree_spec,ScienceLitSummed,STEMdegree,God,Intuition,ScienceBelief,ScienceBelief_Reverse,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,IntuitionScore_ByHand,ScienceLitScore,RepeatTurkerLabelCode,,,,,,,,,,,,
1704,xAB7,Income.AU,1,1,I believe it's fundamentally unfair to give one group of people more than the other.,280,R_ZLfwd9yHcF5Retb,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,1,1,5,1,1,1,3,1,55,1,3,0,3,0,3,9,0,,,,,,,,,,,,
1705,xAB4,Teacher.BoBr,1,1,"this is not fair to the teachers.  Unless they agree to such an experiement, I think that it is unethical.",286,R_2ykIbseh8JLtQJR,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,5,1,5,1,2,0,3,1,45,1,3,0,3,0,7,9,0,,,,,,,,,,,,
1706,xA1,Drug.A,4,0,"While it is definitely important to choose a drug that is affordable and has tolerable side effects, we know nothing about the other drugs or about Dr. Jones' patients.  Drug A is safe, effective, and affordable, and it has tolerable side effects.  That makes it appropriate to prescribe, in my opinion.  However, are the other drugs safer, more effective, or more affordable?  Do they have fewer or more tolerable side effects?  Are Dr. Jones' patients more susceptible to the side effects of Drug A than the other drugs?  Have they had good or bad results with any of the approved drugs or with similar medications in the past?  Without knowing these things, I can't say whether prescribing Drug A is *very* appropriate or not.",435,R_1mPgH2ocFiKnMes,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,2,1,5,1,2,0,3,1,47,1,6,1,4,1,4,9,0,,,,,,,,,,,,
1707,xB1,Drug.B,4,0,he's following guidelines but may not have much info on the drug itself,271,R_1N9RvC3MQEnEEL4,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,,8,0,1,1,4,2,1,1,3,1,31,0,4,1,2,0,4,8,0,,,,,,,,,,,,
1708,xA2,DrugTeach.A,2,1,"Medications are different for every different person, by just choosing a medication without knowing the specifics of each patient he is running risk of adverse side effects.",190,R_2wRZfpxNKAfeGE8,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,1,0,2,,7,0,1,1,5,1,1,1,3,1,31,0,4,1,2,0,3,7,0,,,,,,,,,,,,
1709,xB7,Income.Unemployed,4,0,"A person must be out of work for 12 months prior to being eligible, and they must attend job fairs. This keeps people from quitting a job just for the benefit, and keeps them looking for work if unemployed.",193,R_2v1yHv2pGWeboOw,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,mechanical,9,1,4,4,5,1,1,1,3,1,37,1,4,1,6,1,9,9,0,,,,,,,,,,,,
1710,xB3,Funds.Highlight,2,1,"Highlighting the 10 most popular investment options seems irrelevant to the task of encouraging more people to participate in the program.  A more appropriate approach would be to take steps to make the (currently unpopular) investment program more popular.  Financial incentives, such as matching funds, would go a long way.  Stories highlighting how much wealth other people built, or horror stories about people trying to retire with too little money, could also be powerfully influential.",250,R_2EaiM1tmGYcsxu2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Mathematics,9,1,1,2,4,2,1,1,"3,5",0,44,1,6,1,6,1,5,9,0,,,,,,,,,,,,
1711,xAB1,Drug.AB,4,0,"This seems to be the best way to test new medication. Though, a control group is needed to also judge the side effects and such.",201,R_tMvRYth35SJk849,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,,8,0,2,3,4,2,2,0,1,0,21,0,3,0,1,0,7,8,0,,,,,,,,,,,,
1712,xAB2,DrugTeach.AB,4,0,"I believe it is appropriate because it is one of the only ways we can learn what works.  We need to test  on people to understand the outcomes, and in the long run the ones who had the worse treatment can switch.",313,R_2xRdSCQPRCliJZ5,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,1,Information science,8,1,4,3,4,2,1,1,3,1,20,0,3,0,4,1,9,8,0,,,,,,,,,,,,
1713,xB5,Charity.Train,4,0,"It sounds like something I would want as a person in low-income situations, but at the same time I have to wonder if it will really solve all of their problems, especially their immediate ones",688,R_3R40s3KpvECqWbn,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,,8,0,1,1,5,1,2,0,3,1,28,0,3,0,1,0,3,8,0,,,,,,,,,,,,
1714,xA7,Income.All,4,0,"I like the idea of incentivizing people to find work, but also making sure that they aren't starving if they they can't.",203,R_pDFX5CZJlkATJQZ,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,1,Computer Science,8,1,1,1,4,2,1,1,3,1,35,1,4,1,6,1,4,8,0,,,,,,,,,,,,
1715,xA6,Recruit.Social,4,0,"I think it's a great idea, but one year of training I don't think it will be enough. Most medical professional undergo 4 years of school after undergrad.",227,R_3CJfNF3O0wIn4ml,2,1,1,1,1,1,1,0,2,1,2,0,1,1,1,1,2,1,2,,7,0,3,2,3,3,1,1,4,0,28,0,4,1,4,1,8,7,0,,,,,,,,,,,,
1716,xAB1,Drug.AB,4,0,"I believe his decision is only ""somewhat appropriate,"" because even if he has a large number of patients, that still would not be a large enough sample group to completely decide which medication works more effectively. Not to mention his plan is to stop using one medication entirely based on his outcome.",572,R_1IgUXIXCjNqsiW7,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,,8,0,4,5,5,1,2,0,2,0,48,1,3,0,4,1,10,8,0,,,,,,,,,,,,
1717,xA1,Drug.A,5,0,His choice is appropriate because the benefits of prescribing the drug to a patient outweigh the downside of the cost and side effects.,145,R_VWJPhELsCkqPcWd,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,2,1,1,Kinesiology,8,1,5,1,5,1,2,0,3,1,25,0,4,1,2,0,7,8,0,,,,,,,,,,,,
1718,xA5,Charity.Roof,4,0,he is doing something to complete his stated goal of helping low income people,283,R_8oVytVKiYBHuc8h,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,3,2,4,2,1,1,3,1,26,0,4,1,2,0,7,9,0,,,,,,,,,,,,
1719,xB6,Recruit.Career,4,0,Recruitment posters aren't a big deal,149,R_3qmbSitUqW5jkRg,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,4,2,5,1,1,1,4,0,27,0,3,0,3,0,7,9,0,,,,,,,,,,,,
1720,xAB6,Recruit.SC,3,0,"It's a perfectly reasonable set of tactics, although some people may disapprove. 
",154,R_2TN3lCOuSttBwno,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,3,1,5,1,1,1,3,1,37,1,3,0,4,1,5,9,0,,,,,,,,,,,,
1721,xB2,DrugTeach.B,5,0,It is very appropriate since both drugs are affordable and have only minor side effects.,254,R_1CejIxCLBlLmG9G,2,1,1,1,1,1,2,1,2,1,2,0,1,1,2,0,1,0,2,,6,0,1,1,3,3,1,1,3,1,26,0,4,1,6,1,5,6,0,,,,,,,,,,,,
1722,xA3,Funds.More,4,0,"It seems like a logical and appropriate decision to make the retirement program more attractive by providing different investment options. This lines up with the CEOs desire to get more people involved in the program, likely at least in part to help their financial future",218,R_8kRZPVFtjI9bPPP,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,,8,0,3,2,5,1,1,1,3,1,29,0,4,1,5,1,6,8,0,,,,,,,,,,,,
1723,xB5,Charity.Train,4,0,"In many instances, training for a vocation is required to move up in the world.  In many types of jobs, one month or less is all that's required to master it.",155,R_1n91ta2fRGaHMK6,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,4,1,4,2,2,0,3,1,51,1,6,1,4,1,7,9,0,,,,,,,,,,,,
1724,xB4,Teacher.Breaks,5,0,"Teacher are overworked and underpaid. Teaching is one of the hardest jobs there is. A few extra days of ""vacation"" might give them a chance to catch up on the interminable paperwork of their profession.",145,R_21HW8XRKnyEJsqc,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,,8,0,4,2,5,1,1,1,"2,3",0,33,0,3,0,3,0,7,8,0,,,,,,,,,,,,
1725,xB4,Teacher.Breaks,5,0,"More time off will make the teachers happy. If the teachers happiness results in better student outcomes, giving the teachers time off can be a win win situation for both the students and the teachers.",301,R_0qS6G0O4kyH9QOZ,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,1,2,5,1,2,0,2,0,34,1,3,0,4,1,4,9,0,,,,,,,,,,,,
1726,xA4,Teacher.Bonus,4,0,The increased happiness of the teachers correlates to improved student outcomes. By giving the teachers a bonus they will most likely be happier and thus students will do better.,204,R_33Dwu0cpyxsdNvZ,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,3,2,4,2,1,1,3,1,21,0,3,0,1,0,7,9,0,,,,,,,,,,,,
1727,xB2,DrugTeach.B,5,0,Drug B is a suitable option for patients and is acceptable and appropriate.,139,R_1ODLoqHBBjhtsek,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,5,4,2,4,1,1,3,1,45,1,6,1,5,1,13,9,0,,,,,,,,,,,,
1728,xAB2,DrugTeach.AB,3,0,"Dr. Jones probably shouldn't be running an experiment an unknowing participants, but he's doing it for good reason and may result in positive benefits.",198,R_2ZQuiVeqOhaOFi0,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,,8,0,1,1,4,2,1,1,3,1,28,0,5,1,3,0,4,8,0,,,,,,,,,,,,
1729,xA7,Income.All,4,0,Itâ€™s good to provide assistance but there should be a strong push on getting a job. It is not a great idea to incentivize unemployment. The people who know they get the money for six months will probably ride out the entire six months unless thereâ€™s a better incentive to actually get a job,227,R_1HjWGfl7RLZH58t,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Radiologic technology ,9,1,1,1,5,1,1,1,3,1,45,1,3,0,6,1,3,9,0,,,,,,,,,,,,
1730,xA3,Funds.More,5,0,A greater variety of investment options is desirable.,282,R_31yoV6awTUuB1cJ,2,1,1,1,1,1,2,1,2,1,1,1,2,0,1,1,2,1,1,Animal Health Technology,8,1,5,4,5,1,2,0,3,1,56,1,3,0,3,0,10,8,0,,,,,,,,,,,,
1731,xB1,Drug.B,5,0,He weighed not only the patient's health but financial aspects as well. Because of this he can treat the most people effectively.,103,R_3Pobo5Hi9P2OP3v,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,1,podiatric medicine,8,1,1,1,1,5,1,1,2,0,29,0,6,1,3,0,7,8,0,,,,,,,,,,,,
1732,xAB4,Teacher.BoBr,5,0,"I believe that it is great to test out these two options to see which improves the teachers and the student outcomes. It is great that the superintendent is going to pursue one of these options for all teachers. It seems like his heart is in the right place to improve the learning environment, especially with the kids in mind.",180,R_5tNBtvmxIXAhEZj,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,3,1,5,1,2,0,3,1,23,0,4,1,2,0,5,9,0,,,,,,,,,,,,
1733,xA1,Drug.A,5,0,"He chose a treatment that was affordable, effective and his patients could tolerate the side effects. This was his job to do, so it was appropriate to do it.",165,R_RfCuI6saP6nvHln,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,,8,0,1,1,5,1,1,1,3,1,32,0,2,0,1,0,3,8,0,,,,,,,,,,,,
1734,xAB1,Drug.AB,4,0,I think it's appropriate as he considers both drugs to be safe and similar. I think randomly choosing who gets what is also ethical.,387,R_2fvP5fW5giKpDXy,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,1,0,2,,7,0,2,2,5,1,1,1,3,1,34,1,6,1,4,1,5,7,0,,,,,,,,,,,,
1735,xA6,Recruit.Social,5,0,Some help is better than none.,201,R_3MsadHQJlmRcRCl,1,0,1,1,1,1,2,1,2,1,1,1,1,1,2,0,1,0,2,,6,0,1,1,5,1,1,1,3,1,30,0,2,0,2,0,3,6,0,,,,,,,,,,,,
1736,xA4,Teacher.Bonus,4,0,"Giving raises will hopefully motivate teachers to do better, however, other's might just take advantage of it.",174,R_27CMWBiICxKmmvv,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,1,0,2,,7,0,5,5,4,2,1,1,3,1,37,1,4,1,5,1,12,7,0,,,,,,,,,,,,
1737,xB6,Recruit.Career,2,1,If the need is there it seems as if the action is beneficial to everyone,228,R_3M4im3xQBRZ2GA3,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,2,1,2,,8,0,2,1,5,1,1,1,3,1,38,1,3,0,2,0,4,8,0,,,,,,,,,,,,
1738,xB5,Charity.Train,5,0,It is very helpful to those who need help.,142,R_2zu3Nv2KM2yss8x,2,1,1,1,1,1,2,1,1,0,2,0,1,1,2,0,1,0,2,,5,0,2,2,4,2,2,0,2,0,33,0,3,0,5,1,6,5,0,,,,,,,,,,,,
1739,xAB5,Charity.RT,4,0,"Both options are beneficial to each person involved. For that reason, I don't see a problem with treating people within the test group differently.",186,R_z6C9jvehedsI9a1,2,1,1,1,1,1,2,1,1,0,1,1,1,1,2,0,2,1,2,,7,0,4,1,4,2,2,0,3,1,30,0,6,1,3,0,7,7,0,,,,,,,,,,,,
1740,xB7,Income.Unemployed,4,0,"Overall I think it is an effective plan to help them get back into the workforce. The extra money will alleviate their stress and allow them to focus  more energy on being a job applicant. The requirement of going to the job fair is a great idea, but I think there should more than that. They should be required to do other things like volunteer at a school, shelter or other non-profit organization to keep them from being too lazy.",351,R_2PumTTbhF7CEEoW,2,1,1,1,1,1,2,1,1,0,1,1,2,0,1,1,2,1,1,biology ,7,1,5,2,2,4,2,0,3,1,34,1,4,1,5,1,11,7,0,,,,,,,,,,,,
1741,xAB6,Recruit.SC,4,0,It is important to list the benefits of becoming a health assistant but on the other hand how many people are really going to stop and read the posters to know about it.,219,R_2BlibBPXaqBaK8O,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,2,1,2,,8,0,4,2,4,2,2,0,3,1,46,1,3,0,2,0,8,8,0,,,,,,,,,,,,
1742,xA7,Income.All,4,0,I think it gives provides money to people that need it while also encouraging them to get employment,121,R_3HjZSsAKrLNWWk4,2,1,1,1,1,1,1,0,2,1,2,0,1,1,1,1,2,1,2,,7,0,3,2,5,1,2,0,3,1,29,0,3,0,4,1,6,7,0,,,,,,,,,,,,
1743,xB4,Teacher.Breaks,2,1,Teachers deserve to have some more time off.,140,R_1mVDza9uyBN8C1R,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,3,3,4,2,2,0,4,0,20,0,3,0,3,0,8,9,0,,,,,,,,,,,,
1744,xAB7,Income.AU,3,0,"I chose a neutral position as I believe it is a good thing for a government to assist citizens in finding a job. I also believe that social assistance is good to a certain extent. However, I'm not sure that the two options are fiscally sustainable as it is a small country, and that could cause further economic problems in the future that could lead to high unemployment. I would have to see more information on the country to truly choose a position beyond neutral.",364,R_Y5h5ZLLZmHWjHcl,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,3,1,5,1,1,1,3,1,26,0,4,1,3,0,5,9,0,,,,,,,,,,,,
1745,xAB4,Teacher.BoBr,5,0,Both options are something I believe the teachers would like. Perhaps it would be better to giver the teachers the options between the two but I don't see anything wrong with what has been done as an experiment for which the teachers might enjoy more.,156,R_3qkcTnHKSEI3h4c,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,1,1,4,2,1,1,3,1,42,1,3,0,2,0,4,9,0,,,,,,,,,,,,
1746,xA2,DrugTeach.A,5,0,"Since both drugs are affordable and patients can tolerate their side effects, I do not see what difference it makes which one he uses",280,R_2pXkuncJQYULGSV,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,5,4,3,3,2,0,3,1,48,1,2,0,3,0,12,9,0,,,,,,,,,,,,
1747,xB2,DrugTeach.B,5,0,"It isn't really relevant, because there is no negative information about either drug, so it is appropriate to prescribe it.",128,R_1gLyfgLpKZ2ztcw,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,2,1,2,,8,0,3,1,5,1,2,0,3,1,54,1,3,0,1,0,5,8,1,,,,,,,,,,,,
1748,xB3,Funds.Highlight,1,1,"It sounds like the CEO actually does care about his workers, if he really wants to be nice he could offer some matching 401k as this will also keep employee's happy and loyal to their company.",274,R_1Lew49jRgvKwUsU,2,1,1,1,1,1,2,1,1,0,1,1,1,1,2,0,2,1,2,,7,0,3,2,5,1,1,1,3,1,32,0,3,0,1,0,6,7,0,,,,,,,,,,,,
1749,xA2,DrugTeach.A,5,0,Both drug A and drug B are affordable with tolerable side effects. So either option would be reasonable and okay for Doctor Jones to supply.,143,R_usMFAWMS1ho5e6J,2,1,1,1,1,1,2,1,1,0,2,0,1,1,2,0,1,0,2,,5,0,4,3,4,2,2,0,3,1,23,0,4,1,3,0,9,5,0,,,,,,,,,,,,
1750,xB5,Charity.Train,5,0,That would be great if it would directly benefit them in getting higher paying jobs.,328,R_1Kx9CbuXcH6bIsz,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,,8,0,5,1,5,1,2,0,3,1,50,1,3,0,1,0,7,8,0,,,,,,,,,,,,
1751,xB3,Funds.Highlight,4,0,"Well, the CEO is looking out for the future of his employees in helping them make good decisions so when they retire they will be financially secure. But he can lead them to water, its just a matter if they drink the water or not.",598,R_2AQfDNebGvo6i6j,2,1,1,1,1,1,2,1,2,1,1,1,2,0,1,1,1,0,2,,7,0,2,3,3,3,1,1,3,1,37,1,3,0,2,0,8,7,0,,,,,,,,,,,,
1752,xA5,Charity.Roof,3,0,"There is no information provided which allows me to evaluate if the decision was appropriate. What if the citizens do not really need new sturdy roof replacements? perhaps his decision was based on the corporation installing the roofs or another which supplies the materials for them, the decision may have had little to do with what the low income citizenry was actually in need of, and more to do with scratching the backs of corporate executives and such. On the other hand, they could have really been in need of this. The information to make such a judgement was not provided.",368,R_3Rr1Bhz9TXqV9g7,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,,8,0,1,1,5,1,2,0,3,1,43,1,5,1,3,0,3,8,0,,,,,,,,,,,,
1753,xA5,Charity.Roof,4,0,I felt like a roof was kinda irrelevant to the poverty level but I guess it could be useful in cases when they were nnot able to provide the family with a sturdy roof.,205,R_3dWDDmXY02hO3Hl,2,1,1,1,1,1,1,0,2,1,2,0,1,1,1,1,2,1,2,,7,0,3,1,5,1,2,0,3,1,34,1,3,0,2,0,5,7,0,,,,,,,,,,,,
1754,xA4,Teacher.Bonus,3,0,"Happiness with a job is not always tied to monetary remuneration.  Often times, being recognized for a job well done greatly improves morale.",212,R_O3uSMlf6b3b3Vmx,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,5,4,4,2,2,0,3,1,59,1,3,0,6,1,11,9,0,,,,,,,,,,,,
1755,xB7,Income.Unemployed,5,0,I think this would be a great program and help others that are trying to help themselves.,118,R_2dur3GBHZHk1fov,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,,8,0,4,2,4,2,2,0,3,1,39,1,3,0,3,0,8,8,0,,,,,,,,,,,,
1756,xAB1,Drug.AB,5,0,Because the Dr is actually looking for what is best for his or her patients.,190,R_2xS61b5um8y9m2j,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2,,8,0,4,3,4,2,1,1,3,1,48,1,3,0,2,0,9,8,0,,,,,,,,,,,,
1757,xAB5,Charity.RT,5,0,"I think that it is a smart way to help the best way they can. If you can only do one for everyone, then it should be the one that helps the most.",189,R_30e0g54mwkWVP2r,2,1,1,1,1,1,2,1,1,0,2,0,1,1,2,0,2,1,2,,6,0,5,2,5,1,1,1,3,1,20,0,3,0,1,0,8,6,0,,,,,,,,,,,,
1758,xA3,Funds.More,2,1,I would prefer not to have too many options to choose from. 10 is already plenty of plans to look through and decide on. 15 is too many.,233,R_2fHwJLPHl33rdFP,2,1,1,1,1,1,2,1,2,1,2,0,1,1,1,1,2,1,2,,8,0,3,3,4,2,2,0,3,1,49,1,3,0,6,1,8,8,0,,,,,,,,,,,,
1759,xAB7,Income.AU,5,0,I find this plan appropriate because I think that the government wants to test if receiving  aid without any penalties for working will increase individuals desire to go out and make more money. Receiving a stipend will encourage those who find lower paying jobs to continue to work.,322,R_2dAcjBvji9uBz4a,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,nursing,9,1,5,3,4,2,2,0,1,0,49,1,4,1,6,1,10,9,0,,,,,,,,,,,,
1760,xB1,Drug.B,5,0,"Dr. Jones is a medical doctor, so I trust that if he has decided that drug B is the best medication to prescribe to his patients, it is because he has researched it and feels it is what is in his patients' best interest.",218,R_25ZqijXYb66F2lW,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,1,1,5,1,2,0,3,1,35,1,3,0,5,1,3,9,0,,,,,,,,,,,,
1761,xA7,Income.All,4,0,it will pump money into the economy and potentially foster new spending,208,R_3GCErbSCi2LROUJ,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,,8,0,4,4,4,2,2,0,3,1,55,1,3,0,3,0,10,8,0,,,,,,,,,,,,
1762,xB1,Drug.B,5,0,"The doctor chose an affordable and tolerable drug, so it seems like a good decision.",187,R_33l1L4IdIviNznX,2,1,1,1,1,1,2,1,1,0,1,1,2,0,1,1,2,1,2,,7,0,3,3,4,2,2,0,3,1,28,0,3,0,4,1,8,7,0,,,,,,,,,,,,
1763,xB5,Charity.Train,4,0,It's a good idea but I wonder if a month is enough time,136,R_3rVxHJKg0eQiV93,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,2,3,3,3,1,1,3,1,25,0,3,0,2,0,8,9,0,,,,,,,,,,,,
1764,xA3,Funds.More,5,0,"Yes, It gives them more options and maybe a better deal.",270,R_0ibV3Y3PWFfMyqJ,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,,9,0,5,4,1,5,2,0,3,1,53,1,2,0,2,0,14,9,0,,,,,,,,,,,,
1765,xAB1,Drug.AB,1,1,If both medicines are affordable with manageable side effects then whichever one had better results would be more logical to prescribe.,242,R_vc4KAMpEni3Al1L,2,1,1,1,1,1,2,1,2,1,2,0,1,1,2,0,1,0,2,,6,0,1,1,4,2,1,1,3,1,29,0,4,1,2,0,4,6,0,,,,,,,,,,,,
1766,xA6,Recruit.Social,5,0,its a health purpose study,387,R_27DayJNQMuR1uC2,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,yes,6,1,5,5,5,1,2,0,4,0,34,1,4,1,4,1,11,6,0,,,,,,,,,,,,
1767,xAB4,Teacher.BoBr,4,0,"While I don't feel it's necessarily appropriate to run the experiment live, there's not a lot of alternatives available as researched solutions don't necessarily correspond to your schools situation.",162,R_29iipi7kalj4FRD,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,Computer Science,9,1,1,1,5,1,1,1,3,1,30,0,5,1,2,0,3,9,0,,,,,,,,,,,,
1768,xA6,Recruit.Social,5,0,"It shows the government taking steps to help even the remote-est of its people. It also shows a willingness by the government to put effort into getting not just anyone as a health assistant, but qualified people.",190,R_1immvIx8a1PdwXb,2,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,,8,0,4,1,3,3,2,0,3,1,48,1,5,1,2,0,8,8,0,,,,,,,,,,,,
