StudyType,ExperimentCode_MS,StudyDescription,R File,pid,Scenario,genericCond,scenarioCond,policyOrAB,cond,condLabel,dv,dv_binary,FreeResponse,Duration,ResponseId,PlantFood,PlantFood_Correct,GenesAnswer,GenesAnswer_Correct,Earth,Earth_Correct,Radioact,Radioact_Correct,Lasers,Lasers_Correct,Electrons,Electrons_Correct,Continents,Continents_Correct,Gender,Gender_Correct,Antibiotics,Antibiotics_Correct,degree,Degree_spec,ScienceLitSummed,RandomizationAnswer,STEMdegree,God,Intuition,ScienceBelief,ScienceBelief_Reverse,Sex,SexBinary1Male,Race/Ethnicity,RaceBinary1White,Age,AgeBinary1Old,Education,EducationBinary1Degree,Income,IncomeBinary1HighInc,IntuitionScore,IntuitionScore_ByHand,ScienceLitScore,Compensation,Everything after this column is unique to each experiment and was subjectively coded,RepeatTurkerLabelCode,MarkedForExclusion,whoMarked,Ineffective,Evidence,Intent,Consent,No Harm,Harm,Benefit,ExperimentRandom,,NegEquality,PosEquality,SQ,Action,help,exp,repeat_pollfish,misunderstand_pollfish,nonsense_pollfish,pole_pollfish,poleOrder_pollfish,Benefit,Learning,AbsenceofHarm,PosEquality,MedRiskHarm,OtherRiskHarm,Ineffective,Random,Experiment,NegEquality,Notice,Consent,Act,BestJudgment,GoodIntent,BadIntent,SQ,Misunderstand,IrrelUnclearOther,ORIGINAL God,ORIGINAL Intuition,ORIGINALScienceBelief,ORIGINALScienceBelief_Reverse,ORIGINAL Intuition  scale,Notes: intution questions coded opposite in this study.,,
Experiment,,AV + GT,abE9,796,Genetic Testing,B,All,Policy,xB1,gene.all,2,1,neutral,278,R_eEh6tPzvzNBQpJT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1781,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,It is a start and initiative to a great cause.,379,R_1MK9e4KQKxIHUyN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,262,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,I love this survey its very nice and i enjoy lot and i very appropriate .,283,R_2tmOfhv8KvMJg2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,922,Recruit,AB,AB Test,AB Test,xAB6,Recruit.SC,1,1,It seemed to be the most logical option,57,R_2dsWi37ebiHIXvG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,443,Recruit,AB,AB Test,AB Test,xAB6,Recruit.SC,3,0,i dont kno,132,R_TnGNVLaNq0lLMfn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1043,Recruit,A,Social,Policy,xA6,Recruit.Social,4,0,"The idea itself isn't bad, I will entertain the thought of more job openings as we need them. But what I don't support is the desire to help everybody. Sometimes it's better if people died.",124,R_262RZywWgMiRfWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,661,Recruit,A,Social,Policy,xA6,Recruit.Social,4,0,"I think having non-medical trained people serving as the front line of health professionals is not ideal.  However, I think the Congress is doing the best it can to serve its progress with the limited resources that are available to it.",132,R_2BfaTulteBdhD8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1223,Recruit,A,Social,Policy,xA6,Recruit.Social,4,0,I simply went with how I feel inside a sort of gut feeling here,106,R_2VP8El9iKspJmvQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1735,Recruit,A,Social,Policy,xA6,Recruit.Social,5,0,Some help is better than none.,201,R_3MsadHQJlmRcRCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,860,Recruit,A,Social,Policy,xA6,Recruit.Social,2,1,its good i like its cool,337,R_W9uDzpij6dKeipH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,223,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,It's a very appropriate decision because many illnesses and injuries are small enough that they don't require someone with the experience  of a nurse or doctor. Adding health assistants to the mix will bring a much needed first line of defense.,297,R_124FtNCvqk16vfs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,481,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,I think emphasizing all the pros of the job will attract a wider clientele for the open positions. I think it is very smart to advertise as long as it is all true.,317,R_12sdfuYIS9UEfvH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,2043,Recruit,B,Career,Policy,xB6,Recruit.Career,1,1,It seems as though the congress is thinking about the problem and how to address it.  Recruiting the brightest and best is a wise way to ensure the success of the new health assistant position.  Creating recruitment posters is one way to get the news out.,616,R_1BVL0KsIG1NRH10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,598,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,Nation needs help in medical services and creates a new position for health assistants.,290,R_1Cw2PEwui0h3iDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1611,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,I think it is ok to promote the positives of a job. That is what recruiters do.,277,R_1dFBikTjwkEvlRp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,52,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,"the congress wants to recruit people to become health assistants, it is appropriate to advertise for this.",171,R_1DMuTZqwerjfDSq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,199,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,I don't understand how it would be inappropriate.,169,R_1DVeQECeClJwhAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1982,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,Because i think it would be a great idea.There is a shortage of nurses everywhere.,232,R_1FRMHKQtRoZlnnL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,709,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,"It would be more appropriate if training was longer than one year. But, some help is better than no help.",273,R_1FsMlUZrPo66rf3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1117,Recruit,B,Career,Policy,xB6,Recruit.Career,3,0,I don't under how the Health Assistant position is going to help with the shortage of doctors and nurses. Essentially what they are looking for is aomeone who wants to be a nurse to receive training to be one but be given a government job and title.,355,R_1GJnsapxMfwzm2t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1950,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,"It seems a good idea to increase healthcare availabilty, but I am unsure of the level of required training.",146,R_1gwNO7S7FqYhPA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1890,Recruit,B,Career,Policy,xB6,Recruit.Career,2,1,I don't think 1 year of training is adequate for a healthcare professional.  Just because this is a poor country does not mean that we should send unqualified workers to fill their healthcare needs.,212,R_1Hj9Lwf7lcNepA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,536,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,"Since there is not enough medical staff, recruitment and training some people will be better than nothing.",654,R_1jJagZei3CH32gy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1507,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,I chose somewhat appropriate because it could help people who have no access to medical care. But these people may also not be qualified enough to provide serious medical care.,438,R_1JPfUHj989zQlTZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1311,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,A person in this position would be so beneficial to people in remote areas of poor countries who need health care and cannot go to or afford a doctor. This is a wonderful and potentially life-saving thing.,240,R_1juO0HrIzkhBZW6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,468,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,"The reality is what it is, and there is a shortage of doctors and nurses. These health assistants can help ease the situation. The process appears to be selective and this could be a viable solution.",236,R_1jwDgQyDSOMy3BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,354,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,I think it's appropriate for them to do this because it is our civil duty to hire the best people we can to help take care of each other. The poster idea is great because it is cost effective and efficient at meeting their goal.,223,R_1KeAWNNzbqmPIDQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,556,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,Sometimes there is not enough time to get all the health care professionals you need so you can get these people to do it. With a severe shortage of nurses this is a great alternative.  People may be able to survive,402,R_1kOL6z9zNQEopI9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1231,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,I chose this answer because the government needs to do what it takes to encourage people to become health professionals.,255,R_1kZADxSVOH2sY83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1534,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,Need to know if there is something comparable to the position. What are the outcomes and will the personnel make a difference.,186,R_1lfnEDpwoRmBKJy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1429,Recruit,B,Career,Policy,xB6,Recruit.Career,2,1,They're going to stay in their positions. This isn't a starting step for a career.,147,R_1lhomA5Wkr0TTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1002,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,"One year of training is not high-quality but could possibly be extremely helpful, especially in remote, poorer parts of any nation.  These people who are looking at this as a career path may be disappointed as only a few may continue to make decent pay or advance their jobs further.  Only time would tell.",298,R_1LoodutQPNHmsvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,537,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,The government should encourage people to become health aides because that might be the only medical help some people can get.,154,R_1N1VjqiLoVrGCyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1013,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,Its tells the public the position has advancement opportunities.,842,R_1n6hS6Oi7lZ15d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1151,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,"Not sure how effective it would be, but it seems like a legitimate and useful plan, within the government's appropriate purview.",200,R_1n7PbY8WFvRPfFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1861,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,"I think it would be a good idea, and see nothing wrong with it. It will make sure that people are aware of the job and the advancement possibilities.",217,R_1Nly2VDgc09VlM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1402,Recruit,B,Career,Policy,xB6,Recruit.Career,2,1,I think the posters should focus more on the reasons the Health Assistant is needed vs the benefits. If the poster explains the need people with a genuine interest  in helping people instead of people that are only in it for the benefits.,519,R_1nPCjlZQLQrWOHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,380,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,The government offering and advertising incentives to get the best people interested in the job is the best way to get the talent they need.,289,R_1OjCQX3VtW0OFd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,938,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,Seems like a good solution to a serious problem,219,R_1pGnjZ1OvHHIpDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,859,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,Offering incentives and rewards like this will not only bring in more people to the healthcare area but it also may bring higher skilled and more motivated individuals.,179,R_1prqKSVTC8G4tn3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,38,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,They are needed for the country. But I am afraid they still will be highly unqualified.,155,R_1QgCJGdVyME6GEj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1850,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,Lesser trained staff can handle a lot of routine matters and this increases the outreach of the health care system into more remote regions helping more people.,222,R_1r7xNSTcHefpD8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,416,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,It could be a way to quickly address the public health issue of a shortage of healthcare options.,162,R_1rczKrImhM0V71a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,120,Recruit,B,Career,Policy,xB6,Recruit.Career,2,1,"I had chosen Very Appropriate but changed my mind as I wrote this. People working in remote areas will have to make sacrifice. Therefore, the posters should focus on people who are interested in Service, not personal gain.",396,R_1ruhFeRWRwQplqF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1934,Recruit,B,Career,Policy,xB6,Recruit.Career,1,1,"To be on the front lines of health care, the person must be a DR. in my opinion.",299,R_1T8dJ21u5EmJHPj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,17,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,It would be a great benefit to citizens and their health.,208,R_21yn4cxMmK5gmuz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,68,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,Having a first line of healthcare for the poverty stricken could be a good response .,126,R_22t2HX3Wtjcpvne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1123,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,"Because in poor nations it is not easy to find doctors, or to educate citizens to become doctors, so everything with professional guide aimed to benefit populations health is a good idea and should be supported",270,R_28NhXnBiEj5ioxu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1040,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,I feel like this is necessary as there is an obvious shortage of nurses and doctors but it is only a temporary fix as there should be more formal training for more qualified candidates to serve as healthcare professionals in the future.,169,R_2AXTIcJBVx8gU1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,793,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,Seems  like a great way to help people and also to develop a medical system that currently does not exist.,157,R_2bN6PrrYh6FAF6u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1261,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,"There is a need for these services. While these Health Assistants wouldn't be very qualified, they would hopefully be able to provide minor medical care to people in need.",363,R_2cbjCQmZbMrln06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,744,Recruit,B,Career,Policy,xB6,Recruit.Career,3,0,"While it's a good first step, those funds might be better used to help train more qualified doctors and nurses instead of creating what is essentially a ""stop-gap"" position.",186,R_2diE7Xmr3W8wikP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1792,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,IF THERE IS A NEED IT MUST BE FILLED.,274,R_2dMHDazY3H0fKTj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,579,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,Because i think it's the humane and right thing to do.  People are supposed to have access to good healthcare!,333,R_2h63bAZutsXNfd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,310,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,I choose somewhat appropriate cause some people can give opportunities to apply for this job.,599,R_2PtbnGm0yllDY4R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,2020,Recruit,B,Career,Policy,xB6,Recruit.Career,1,1,The posters will catch people's attention and if the government offers career development opportunities and good compensation this could be a good way to find people who may be interested in the jobs but did not previously know the jobs existed,365,R_2pXjPAY7sfPzCf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,242,Recruit,B,Career,Policy,xB6,Recruit.Career,3,0,"It could be dangerous employing people to work in health with such little qualification. At the same time, it's possible lives could be saved and medical issues could be handled by these people.",181,R_2q1wKqTdgx6rAuE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,921,Recruit,B,Career,Policy,xB6,Recruit.Career,3,0,I based it on a hunch.,66,R_2qDhJ9u2qp4qlky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,833,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,Its about helping those with health issues especially in a poor nation where people are dying over simple things that they can recover from. The government is acting before the situation becomes more dire.,485,R_2qeo93BgLDl6Y9x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1211,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,That sort of marketing to recruit for this role seems very appropriate.,188,R_2qEOu0HRxKbFFAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1234,Recruit,B,Career,Policy,xB6,Recruit.Career,5,0,"Because it is a new position, it requires awareness. The position is one that is beneficial to all and recruitment is paramount.",107,R_2TnHp5nm2O9Q7eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,713,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,"I feel like these health assistants need to undergo more than one year of training, but the idea is a good one.",145,R_2ToscWcE0Qzw2PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1770,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,"Workers interested in healthcare can benefit from the short training period required to work. Remote populations benefit from increased access to care. Many health issues affecting impoverished areas are easily treatable and, therefore, managable by a less experienced worker. The risk would be to first line workers coming in direct contact with sickness; superstitious or skeptical patients. The risk would also be to patients who have more serious issues that could be misdiagnosed or poorly treated due to worker inexperience. Overall, however, I think congress's intentions are good.",603,R_2TRFGns2utS34iT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,,ManyDomains,abE12,1188,Recruit,B,Career,Policy,xB6,Recruit.Career,4,0,"In addition to the suggestion of describing the benefits of becoming a Health Assistant, the Congress would should also emphasize the first-line medical help. This would, in my opinion, be something that would catch the eye on a poster or similar handout.",288,R_2trrrB701EJ8wvy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
